LineId,Content,EventId
122,wait  (command 3649),1115
123,boot  (command 3639),1115
124,wait  (command 3690),1115
125,boot  (command 3696),1115
126,wait  (command 3698),1115
127,wait  (command 3709),1115
128,wait  (command 3837),1115
129,wait  (command 3847),1115
130,boot  (command 3951),1115
131,boot  (command 3928),1115
132,boot  (command 3939),1115
133,boot  (command 3964),1115
134,wait  (command 3973),1115
135,wait  (command 3981),1115
136,wait  (command 3981),1115
137,boot  (command 4024),1115
138,wait  (command 4061),1115
139,wait  (command 4110),1115
140,boot  (command 4118),1115
141,wait  (command 4116),1115
142,wait  (command 4117),1115
143,boot  (command 4109),1115
144,wait  (command 4145),1115
145,boot  (command 4176),1115
146,boot  (command 4170),1115
147,wait  (command 4176),1115
148,wait  (command 4176),1115
149,bootGenvmunix  (command 4185),1115
150,boot  (command 4223),1115
151,wait  (command 4221),1115
152,wait  (command 4219),1115
153,Command has completed successfully,761
154,Command has completed successfully,761
155,Command has completed successfully,761
156,Command has completed successfully,761
157,Command has completed successfully,761
158,Command has completed successfully,761
159,Command has completed successfully,761
160,Command has completed successfully,761
161,Command has completed successfully,761
162,Command has completed successfully,761
163,Targeting domains:node-D3 and nodes:node-[104-127] child of command 1963,436
164,Targeting domains:node-D4 and nodes:node-[136-159] child of command 1964,436
165,Targeting domains:node-D7 and nodes:node-[224\ 228\ 232],741
166,Targeting domains:node-D4 and nodes:node-[128-135] child of command 2401,436
167,Targeting domains:node-D0 and nodes:node-[8-31] child of command 2489,436
168,Targeting domains:node-D0 and nodes:node-0,741
169,Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],741
170,Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,436
171,Targeting domains:node-D2 and nodes:node-84,741
172,psu failure\ ambient=28,945
173,psu failure\ ambient=28,945
174,psu failure\ ambient=28,945
175,psu failure\ ambient=28,945
176,psu failure\ ambient=31,945
177,Temperature (41C) exceeds warning threshold,558
178,Temperature (41C) exceeds warning threshold,558
179,ClusterFileSystem: There is no server for ServerFileSystem domain storage234,308
180,ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,308
181,ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,308
182,ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,308
183,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,308
184,ClusterFileSystem: There is no server for ServerFileSystem domain storage934,308
185,ClusterFileSystem: There is no server for ServerFileSystem domain storage131,308
186,ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,308
187,ClusterFileSystem: There is no server for ServerFileSystem domain storage444,308
188,ClusterFileSystem: There is no server for ServerFileSystem domain storage141,308
189,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,308
190,ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,308
191,ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,308
192,ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,308
193,ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,308
194,ClusterFileSystem: There is no server for ServerFileSystem domain storage242,308
195,ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,308
196,ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,308
197,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,308
198,ClusterFileSystem: There is no server for ServerFileSystem domain storage221,308
199,ClusterFileSystem: There is no server for ServerFileSystem domain storage622,308
200,ClusterFileSystem: There is no server for ServerFileSystem domain storage112,308
201,ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,308
202,ClusterFileSystem: There is no server for ServerFileSystem domain storage142,308
203,ClusterFileSystem: There is no server for ServerFileSystem domain storage742,308
204,ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,308
205,ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,308
206,ClusterFileSystem: There is no server for ServerFileSystem domain storage411,308
207,ClusterFileSystem: There is no server for ServerFileSystem domain storage132,308
208,ClusterFileSystem: There is no server for ServerFileSystem domain storage832,308
209,ClusterFileSystem: There is no server for ServerFileSystem domain storage531,308
210,ClusterFileSystem: There is no server for ServerFileSystem domain storage321,308
211,NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,218
212,NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,218
213,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,294
214,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
215,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
216,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
217,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
218,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),1053
219,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
220,Fan speeds ( 3552 3534 3375 11637 3515 3479 ),1053
221,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
222,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
223,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),1053
224,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
225,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
226,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
227,Fan speeds ( 3552 3534 3375 4470 3515 3479 ),1053
228,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
229,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
230,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
231,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
232,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
233,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
234,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
235,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
236,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
237,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
238,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
239,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
240,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
241,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
242,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
243,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
244,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
245,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
246,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
247,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
248,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
249,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
250,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
251,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
252,Fan speeds ( 3552 3534 3375 4166 3515 3479 ),1053
253,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
254,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
255,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
256,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
257,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
258,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
259,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
260,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
261,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
262,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
263,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
264,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
265,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
266,Fan speeds ( 3552 3534 3375 4530 3515 3479 ),1053
267,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
268,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
269,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
270,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
271,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),1053
272,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),1053
273,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
274,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
275,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
276,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
277,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
278,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
279,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
280,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
281,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
282,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
283,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
284,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
285,Fan speeds ( 3552 3534 3391 4299 3515 3479 ),1053
286,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
287,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
288,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),1053
289,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),1053
290,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),1053
291,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
292,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
293,Fan speeds ( 3534 3534 3375 4272 3497 3479 ),1053
294,Fan speeds ( 3534 3534 3375 4470 3497 3479 ),1053
295,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
296,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
297,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
298,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
299,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
300,Fan speeds ( 3534 3534 3375 4115 3497 3479 ),1053
301,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
302,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
303,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1053
304,Command has been aborted,931
305,power/control problem,1038
306,Link error,1155
307,Link error,1155
308,Link error,1155
309,Link error,1155
310,Link in reset,1116
311,Link error,1155
312,Link error,1155
313,Link error,1155
314,Link error,1155
315,Link error,1155
316,Link in reset,1116
317,Link ok,1170
318,Link error on broadcast tree Interconnect-0T00:00:2:1,834
319,Link error on broadcast tree Interconnect-1T00:00:3:6,834
320,Link error on broadcast tree Interconnect-1T00:00:2:0,834
321,Link error on broadcast tree Interconnect-1T00:00:2:0,834
322,ServerFileSystem: ServerFileSystem domain root14_local is full,478
323,ServerFileSystem: ServerFileSystem domain root10_local is full,478
324,ServerFileSystem: ServerFileSystem domain root22_local is full,478
325,ServerFileSystem: ServerFileSystem domain root13_local is full,478
326,ServerFileSystem: ServerFileSystem domain root26_tmp is full,478
327,ServerFileSystem: ServerFileSystem domain root7_local is full,478
328,ServerFileSystem: ServerFileSystem domain root1_local is full,478
329,ServerFileSystem: ServerFileSystem domain root22_local is full,478
330,ServerFileSystem: ServerFileSystem domain root3_local is full,478
331,ServerFileSystem: ServerFileSystem domain root25_local is full,478
332,ServerFileSystem: ServerFileSystem domain root26_local is full,478
333,ServerFileSystem: ServerFileSystem domain root22_local is full,478
334,ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-96,244
335,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-160,244
336,ClusterFileSystem: ServerFileSystem domain root3_domain is no longer served by node node-128,244
337,ClusterFileSystem: ServerFileSystem domain root9_domain is no longer served by node node-224,244
338,ClusterFileSystem: ServerFileSystem domain root10_domain is no longer served by node node-224,244
339,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-96,244
340,ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-0,244
341,ClusterFileSystem: ServerFileSystem domain root26_domain is no longer served by node node-57,244
342,ClusterFileSystem: ServerFileSystem domain root29_local is no longer served by node node-28,244
343,ClusterFileSystem: ServerFileSystem domain root12_domain is no longer served by node node-11,244
344,ClusterFileSystem: ServerFileSystem domain root5_domain is no longer served by node node-196,244
345,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-187,244
346,ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node node-228,244
347,ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-245,244
348,ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node node-11,244
349,ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-114,244
350,ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77,244
351,ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37,244
352,ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18,244
353,ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11,244
354,ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182,244
355,ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45,244
356,ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4,244
357,ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167,244
358,ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216,244
359,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160,244
360,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128,244
361,ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247,244
362,ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,244
363,ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240,244
364,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,244
365,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,244
366,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224,244
367,ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96,244
368,ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,244
369,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,244
370,running,1183
371,running,1183
372,running,1183
373,running,1183
374,running,1183
375,running,1183
376,running,1183
377,blocked,1184
378,blocked,1184
379,running,1183
380,running,1183
381,not responding,1123
382,not responding,1123
383,configured out,1124
384,running,1183
385,running,1183
386,running,1183
387,not responding,1123
388,not responding,1123
389,running,1183
390,not responding,1123
391,not responding,1123
392,configured out,1124
393,not responding,1123
394,running,1183
395,running,1183
396,running,1183
397,running,1183
398,not responding,1123
399,not responding,1123
400,not responding,1123
401,inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,347
402,running,1183
403,running,1183
404,running,1183
405,running,1183
406,running,1183
407,running,1183
408,running,1183
409,configured out,1124
410,running,1183
411,active,1191
412,configured out,1124
413,running,1183
414,running,1183
415,configured out,1124
416,configured out,1124
417,configured out,1124
418,running,1183
419,configured out,1124
420,not responding,1123
421,running,1183
422,running,1183
423,configured out,1124
424,not responding,1123
425,running,1183
426,configured out,1124
427,not responding,1123
428,inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>,347
429,configured out,1124
430,not responding,1123
431,running,1183
432,configured out,1124
433,configured out,1124
434,configured out,1124
435,not responding,1123
436,configured out,1124
437,configured out,1124
438,running,1183
439,running,1183
440,running,1183
441,configured out,1124
442,configured out,1124
443,not responding,1123
444,not responding,1123
445,configured out,1124
446,running,1183
447,configured out,1124
448,configured out,1124
449,running,1183
450,not responding,1123
451,active,1191
452,running,1183
453,running,1183
454,configured out,1124
455,running,1183
456,configured out,1124
457,running,1183
458,running,1183
459,blocked,1184
460,not responding,1123
461,not responding,1123
462,running,1183
463,not responding,1123
464,not responding,1123
465,not responding,1123
466,running,1183
467,running,1183
468,running,1183
469,not responding,1123
470,running,1183
471,running,1183
472,configured out,1124
473,configured out,1124
474,running,1183
475,running,1183
476,not responding,1123
477,running,1183
478,running,1183
479,not responding,1123
480,configured out,1124
481,configured out,1124
482,configured out,1124
483,configured out,1124
484,configured out,1124
485,not responding,1123
486,not responding,1123
487,not responding,1123
488,running,1183
489,running,1183
490,configured out,1124
491,configured out,1124
492,configured out,1124
493,configured out,1124
494,running,1183
495,running,1183
496,configured out,1124
497,running,1183
498,not responding,1123
499,not responding,1123
500,not responding,1123
501,running,1183
502,running,1183
503,configured out,1124
504,not responding,1123
505,running,1183
506,not responding,1123
507,running,1183
508,configured out,1124
509,running,1183
510,running,1183
511,not responding,1123
512,not responding,1123
513,configured out,1124
514,configured out,1124
515,running,1183
516,running,1183
517,running,1183
518,configured out,1124
519,running,1183
520,running,1183
521,configured out,1124
522,configured out,1124
523,configured out,1124
524,running,1183
525,running,1183
526,running,1183
527,blocked,1184
528,blocked,1184
529,not responding,1123
530,running,1183
531,running,1183
532,configured out,1124
533,running,1183
534,running,1183
535,running,1183
536,running,1183
537,running,1183
538,configured out,1124
539,configured out,1124
540,not-responding,1132
541,running,1183
542,running,1183
543,active,1191
544,running,1183
545,running,1183
546,running,1183
547,running,1183
548,running,1183
549,running,1183
550,not responding,1123
551,configured out,1124
552,configured out,1124
553,not responding,1123
554,running,1183
555,running,1183
556,configured out,1124
557,configured out,1124
558,running,1183
559,running,1183
560,running,1183
561,configured out,1124
562,inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>,347
563,configured out,1124
564,blocked,1184
565,configured out,1124
566,running,1183
567,running,1183
568,running,1183
569,configured out,1124
570,not responding,1123
571,configured out,1124
572,not responding,1123
573,running,1183
574,active,1191
575,not responding,1123
576,configured out,1124
577,configured out,1124
578,running,1183
579,running,1183
580,configured out,1124
581,not responding,1123
582,running,1183
583,configured out,1124
584,blocked,1184
585,running,1183
586,configured out,1124
587,not responding,1123
588,configured out,1124
589,configured out,1124
590,configured out,1124
591,configured out,1124
592,running,1183
593,configured out,1124
594,configured out,1124
595,running,1183
596,running,1183
597,running,1183
598,running,1183
599,running,1183
600,configured out,1124
601,configured out,1124
602,running,1183
603,blocked,1184
604,configured out,1124
605,running,1183
606,running,1183
607,running,1183
608,running,1183
609,blocked,1184
610,configured out,1124
611,running,1183
612,not responding,1123
613,running,1183
614,running,1183
615,running,1183
616,running,1183
617,configured out,1124
618,configured out,1124
619,not responding,1123
620,running,1183
621,running,1183
622,running,1183
623,not responding,1123
624,running,1183
625,running,1183
626,not responding,1123
627,starting,1179
628,configured out,1124
629,configured out,1124
630,configured out,1124
631,configured out,1124
632,running,1183
633,configured out,1124
634,not responding,1123
635,not responding,1123
636,configured out,1124
637,running,1183
638,running,1183
639,configured out,1124
640,not responding,1123
641,running,1183
642,configured out,1124
643,running,1183
644,configured out,1124
645,blocked,1184
646,running,1183
647,running,1183
648,running,1183
649,running,1183
650,blocked,1184
651,running,1183
652,running,1183
653,running,1183
654,configured out,1124
655,closing,1185
656,running,1183
657,running,1183
658,running,1183
659,running,1183
660,running,1183
661,running,1183
662,running,1183
663,running,1183
664,running,1183
665,running,1183
666,running,1183
667,configured out,1124
668,not responding,1123
669,not responding,1123
670,blocked,1184
671,running,1183
672,not responding,1123
673,running,1183
674,active,1191
675,not responding,1123
676,configured out,1124
677,not responding,1123
678,running,1183
679,running,1183
680,blocked,1184
681,running,1183
682,not responding,1123
683,not responding,1123
684,running,1183
685,running,1183
686,blocked,1184
687,not responding,1123
688,configured out,1124
689,configured out,1124
690,running,1183
691,running,1183
692,running,1183
693,configured out,1124
694,configured out,1124
695,configured out,1124
696,running,1183
697,running,1183
698,running,1183
699,inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,347
700,configured out,1124
701,running,1183
702,blocked,1184
703,running,1183
704,not responding,1123
705,configured out,1124
706,running,1183
707,running,1183
708,running,1183
709,running,1183
710,normal,1192
711,normal,1192
712,warning,1186
713,normal,1192
714,normal,1192
715,warning,1186
716,ambient=30,1161
717,normal,1192
718,ambient=30,1161
719,normal,1192
720,normal,1192
721,critical,1180
722,normal,1192
723,normal,1192
724,critical,1180
725,normal,1192
726,ambient=31,1161
727,normal,1192
728,normal,1192
729,ambient=30,1161
730,ambient=29,1161
731,normal,1192
732,ambient=26,1161
733,ambient=30,1161
734,warning,1186
735,critical,1180
736,normal,1192
737,ambient=32,1161
738,ambient=29,1161
739,normal,1192
740,ambient=33,1161
741,ambient=28,1161
742,ambient=31,1161
743,ambient=33,1161
744,normal,1192
745,warning,1186
746,warning,1186
747,warning,1186
748,ambient=31,1161
749,warning,1186
750,normal,1192
751,ambient=30,1161
752,ambient=30,1161
753,normal,1192
754,ambient=31,1161
755,warning,1186
756,warning,1186
757,normal,1192
758,warning,1186
759,normal,1192
760,ambient=31,1161
761,warning,1186
762,ambient=26,1161
763,ambient=31,1161
764,normal,1192
765,warning,1186
766,normal,1192
767,ambient=29,1161
768,warning,1186
769,warning,1186
770,warning,1186
771,ambient=27,1161
772,ambient=30,1161
773,ambient=26,1161
774,warning,1186
775,warning,1186
776,normal,1192
777,warning,1186
778,normal,1192
779,normal,1192
780,normal,1192
781,normal,1192
782,warning,1186
783,warning,1186
784,normal,1192
785,warning,1186
786,normal,1192
787,normal,1192
788,normal,1192
789,ambient=34,1161
790,warning,1186
791,warning,1186
792,normal,1192
793,warning,1186
794,normal,1192
795,warning,1186
796,ambient=31,1161
797,normal,1192
798,warning,1186
799,warning,1186
800,warning,1186
801,ambient=32,1161
802,normal,1192
803,ambient=33,1161
804,warning,1186
805,warning,1186
806,warning,1186
807,warning,1186
808,ambient=35,1161
809,ambient=31,1161
810,ambient=31,1161
811,ambient=31,1161
812,ambient=30,1161
813,ambient=31,1161
814,ambient=29,1161
815,warning,1186
816,normal,1192
817,ambient=26,1161
818,normal,1192
819,warning,1186
820,normal,1192
821,ambient=33,1161
822,normal,1192
823,ambient=31,1161
824,warning,1186
825,critical,1180
826,ambient=34,1161
827,ambient=35,1161
828,ambient=30,1161
829,warning,1186
830,ambient=35,1161
831,ambient=33,1161
832,ambient=33,1161
833,normal,1192
834,ambient=30,1161
835,ambient=28,1161
836,ambient=27,1161
837,warning,1186
838,warning,1186
839,normal,1192
840,normal,1192
841,warning,1186
842,ambient=32,1161
843,ambient=31,1161
844,ambient=35,1161
845,ambient=32,1161
846,ambient=28,1161
847,warning,1186
848,ambient=30,1161
849,normal,1192
850,warning,1186
851,normal,1192
852,normal,1192
853,normal,1192
854,normal,1192
855,ambient=31,1161
856,normal,1192
857,ambient=31,1161
858,warning,1186
859,normal,1192
860,warning,1186
861,warning,1186
862,warning,1186
863,warning,1186
864,ambient=29,1161
865,warning,1186
866,normal,1192
867,warning,1186
868,warning,1186
869,normal,1192
870,normal,1192
871,warning,1186
872,normal,1192
873,warning,1186
874,normal,1192
875,normal,1192
876,normal,1192
