LineId,Content,EventId
115,getTodayTotalDetailSteps = 1514038440000##7021##548365##8661##13596##27181971,957
116,setTodayTotalDetailSteps=1514038440000##7022##548365##8661##13691##27182468,958
117,calculateCaloriesWithCache totalCalories=127097,657
118,calculateAltitudeWithCache totalAltitude=240,658
119,REPORT : 7022 5013 150411 240,1164
120,onStandStepChanged 3595,1106
121,onExtend:1514038539000 1 0 4,1154
122,getTodayTotalDetailSteps = 1514038440000##7022##548365##8661##13691##27182468,957
123,setTodayTotalDetailSteps=1514038440000##7023##548365##8661##13786##27182973,958
124,calculateCaloriesWithCache totalCalories=127118,657
125,calculateAltitudeWithCache totalAltitude=240,658
126,REPORT : 7023 5014 150432 240,1164
127,onStandStepChanged 3596,1106
128,onExtend:1514038539000 1 0 4,1154
129,getTodayTotalDetailSteps = 1514038440000##7023##548365##8661##13786##27182973,957
130,setTodayTotalDetailSteps=1514038440000##7024##548365##8661##13881##27183469,958
131,calculateCaloriesWithCache totalCalories=127139,657
132,calculateAltitudeWithCache totalAltitude=240,658
133,REPORT : 7024 5015 150454 240,1164
134,onStandStepChanged 3597,1106
135,onExtend:1514038540000 1 0 4,1154
136,getTodayTotalDetailSteps = 1514038440000##7024##548365##8661##13881##27183469,957
137,setTodayTotalDetailSteps=1514038440000##7025##548365##8661##13976##27183974,958
138,calculateCaloriesWithCache totalCalories=127161,657
139,calculateAltitudeWithCache totalAltitude=240,658
140,REPORT : 7025 5015 150475 240,1164
141,onStandStepChanged 3598,1106
142,onExtend:1514038541000 1 0 4,1154
143,getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974,957
144,setTodayTotalDetailSteps=1514038440000##7026##548365##8661##14071##27184972,958
145,calculateCaloriesWithCache totalCalories=127182,657
146,calculateAltitudeWithCache totalAltitude=240,658
147,REPORT : 7026 5016 150496 240,1164
148,onStandStepChanged 3599,1106
149,onExtend:1514038541000 1 0 4,1154
150,getTodayTotalDetailSteps = 1514038440000##7026##548365##8661##14071##27184972,957
151,setTodayTotalDetailSteps=1514038440000##7027##548365##8661##14166##27185467,958
152,calculateCaloriesWithCache totalCalories=127204,657
153,calculateAltitudeWithCache totalAltitude=240,658
154,REPORT : 7027 5017 150518 240,1164
155,onStandStepChanged 3600,1106
156,onExtend:1514038542000 1 0 4,1154
157,getTodayTotalDetailSteps = 1514038440000##7027##548365##8661##14166##27185467,957
158,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,958
159,calculateCaloriesWithCache totalCalories=127225,657
160,calculateAltitudeWithCache totalAltitude=240,658
161,REPORT : 7028 5017 150539 240,1164
162,onStandStepChanged 3601,1106
163,onExtend:1514038542000 1 0 4,1154
164,getTodayTotalDetailSteps = 1514038440000##7028##548365##8661##14261##27185977,957
165,setTodayTotalDetailSteps=1514038440000##7029##548365##8661##14356##27186469,958
166,calculateCaloriesWithCache totalCalories=127246,657
167,calculateAltitudeWithCache totalAltitude=240,658
168,REPORT : 7029 5018 150561 240,1164
169,onStandStepChanged 3602,1106
170,onExtend:1514038543000 1 0 4,1154
171,getTodayTotalDetailSteps = 1514038440000##7029##548365##8661##14356##27186469,957
172,setTodayTotalDetailSteps=1514038440000##7030##548365##8661##14451##27187468,958
173,calculateCaloriesWithCache totalCalories=127268,657
174,calculateAltitudeWithCache totalAltitude=240,658
175,REPORT : 7030 5019 150582 240,1164
176,onStandStepChanged 3603,1106
177,onExtend:1514038544000 1 0 4,1154
178,getTodayTotalDetailSteps = 1514038440000##7030##548365##8661##14451##27187468,957
179,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,958
180,calculateCaloriesWithCache totalCalories=127289,657
181,calculateAltitudeWithCache totalAltitude=240,658
182,REPORT : 7031 5020 150604 240,1164
183,onStandStepChanged 3604,1106
184,onExtend:1514038544000 1 0 4,1154
185,getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,957
186,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,958
187,calculateCaloriesWithCache totalCalories=127311,657
188,calculateAltitudeWithCache totalAltitude=240,658
189,REPORT : 7032 5020 150625 240,1164
190,onStandStepChanged 3605,1106
191,onExtend:1514038545000 1 0 4,1154
192,getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,957
193,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,958
194,calculateCaloriesWithCache totalCalories=127332,657
195,calculateAltitudeWithCache totalAltitude=240,658
196,REPORT : 7033 5021 150646 240,1164
197,onStandStepChanged 3606,1106
198,onExtend:1514038546000 1 0 4,1154
199,getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,957
200,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,958
201,calculateCaloriesWithCache totalCalories=127354,657
202,calculateAltitudeWithCache totalAltitude=240,658
203,REPORT : 7034 5022 150668 240,1164
204,onStandStepChanged 3607,1106
205,onExtend:1514038546000 1 0 4,1154
206,getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,957
207,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,958
208,calculateCaloriesWithCache totalCalories=127375,657
209,calculateAltitudeWithCache totalAltitude=240,658
210,REPORT : 7035 5022 150689 240,1164
211,onStandStepChanged 3608,1106
212,onExtend:1514038547000 1 0 4,1154
213,getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,957
214,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,958
215,calculateCaloriesWithCache totalCalories=127396,657
216,calculateAltitudeWithCache totalAltitude=240,658
217,REPORT : 7036 5023 150711 240,1164
218,onStandStepChanged 3609,1106
219,onExtend:1514038548000 1 0 4,1154
220,getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,957
221,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,958
222,calculateCaloriesWithCache totalCalories=127418,657
223,calculateAltitudeWithCache totalAltitude=240,658
224,REPORT : 7037 5024 150732 240,1164
225,onStandStepChanged 3610,1106
226,onExtend:1514038548000 1 0 4,1154
227,getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,957
228,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,958
229,calculateCaloriesWithCache totalCalories=127439,657
230,calculateAltitudeWithCache totalAltitude=240,658
231,REPORT : 7038 5025 150753 240,1164
232,onStandStepChanged 3611,1106
233,onExtend:1514038549000 1 0 4,1154
234,getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,957
235,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,958
236,calculateCaloriesWithCache totalCalories=127461,657
237,calculateAltitudeWithCache totalAltitude=240,658
238,REPORT : 7039 5025 150775 240,1164
239,onStandStepChanged 3612,1106
240,onExtend:1514038550000 1 0 4,1154
241,getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,957
242,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,958
243,calculateCaloriesWithCache totalCalories=127482,657
244,calculateAltitudeWithCache totalAltitude=240,658
245,REPORT : 7040 5026 150796 240,1164
246,onStandStepChanged 3613,1106
247,onExtend:1514038550000 1 0 4,1154
248,getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,957
249,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,958
250,calculateCaloriesWithCache totalCalories=127504,657
251,calculateAltitudeWithCache totalAltitude=240,658
252,REPORT : 7041 5027 150818 240,1164
253,onStandStepChanged 3614,1106
254,onExtend:1514038551000 1 0 4,1154
255,getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,957
256,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,958
257,calculateCaloriesWithCache totalCalories=127525,657
258,calculateAltitudeWithCache totalAltitude=240,658
259,REPORT : 7042 5027 150839 240,1164
260,onStandStepChanged 3616,1106
261,onExtend:1514038552000 2 0 4,1154
262,getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,957
263,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,958
264,calculateCaloriesWithCache totalCalories=127568,657
265,calculateAltitudeWithCache totalAltitude=240,658
266,REPORT : 7044 5029 150882 240,1164
267,onStandStepChanged 3617,1106
268,onExtend:1514038553000 1 0 4,1154
269,getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,957
270,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,958
271,calculateCaloriesWithCache totalCalories=127589,657
272,calculateAltitudeWithCache totalAltitude=240,658
273,REPORT : 7045 5030 150903 240,1164
274,onStandStepChanged 3619,1106
275,onExtend:1514038554000 2 0 4,1154
276,getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,957
277,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,958
278,calculateCaloriesWithCache totalCalories=127632,657
279,calculateAltitudeWithCache totalAltitude=240,658
280,REPORT : 7047 5031 150946 240,1164
281,onStandStepChanged 3620,1106
282,onExtend:1514038555000 1 0 4,1154
283,getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,957
284,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,958
285,calculateCaloriesWithCache totalCalories=127653,657
286,calculateAltitudeWithCache totalAltitude=240,658
287,REPORT : 7048 5032 150968 240,1164
288,onStandStepChanged 3622,1106
289,onExtend:1514038556000 2 0 4,1154
290,getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,957
291,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,958
292,calculateCaloriesWithCache totalCalories=127696,657
293,calculateAltitudeWithCache totalAltitude=240,658
294,REPORT : 7050 5033 151011 240,1164
295,onStandStepChanged 3624,1106
296,onExtend:1514038556000 2 0 4,1154
297,getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,957
298,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,958
299,calculateCaloriesWithCache totalCalories=127739,657
300,calculateAltitudeWithCache totalAltitude=240,658
301,REPORT : 7052 5035 151053 240,1164
302,onStandStepChanged 3625,1106
303,onExtend:1514038558000 1 0 4,1154
304,getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,957
305,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,958
306,calculateCaloriesWithCache totalCalories=127761,657
307,calculateAltitudeWithCache totalAltitude=240,658
308,REPORT : 7053 5035 151075 240,1164
309,onStandStepChanged 3626,1106
310,onExtend:1514038560000 1 0 4,1154
311,processHandleBroadcastAction action:android.intent.action.TIME_TICK,738
312,getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,957
313,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,958
314,calculateCaloriesWithCache totalCalories=127782,657
315,calculateAltitudeWithCache totalAltitude=240,658
316,REPORT : 7054 5036 151096 240,1164
317,onStandStepChanged 3626,1106
318,onExtend:1514038561000 0 0 0,1154
319,getTodayTotalDetailSteps = 1514038500000##7054##548458##8661##16256##27204469,957
320,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,958
321,calculateCaloriesWithCache totalCalories=127782,657
322,calculateAltitudeWithCache totalAltitude=240,658
323,processHandleBroadcastAction action:android.intent.action.TIME_TICK,738
324,onStandStepChanged 3626,1106
325,onExtend:1514038639000 0 0 4,1154
326,getTodayTotalDetailSteps = 1514038500000##7054##548551##8661##16256##27205469,957
327,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,958
328,calculateCaloriesWithCache totalCalories=127782,657
329,calculateAltitudeWithCache totalAltitude=240,658
330,onStandStepChanged 3628,1106
331,onExtend:1514038641000 2 0 4,1154
332,getTodayTotalDetailSteps = 1514038560000##7054##548552##8661##16256##27283470,957
333,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,958
334,calculateCaloriesWithCache totalCalories=127824,657
335,calculateAltitudeWithCache totalAltitude=240,658
336,REPORT : 7056 5037 151139 240,1164
337,onStandStepChanged 3630,1106
338,onExtend:1514038641000 2 0 4,1154
339,getTodayTotalDetailSteps = 1514038560000##7056##548553##8661##16256##27284971,957
340,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,958
341,calculateCaloriesWithCache totalCalories=127867,657
342,calculateAltitudeWithCache totalAltitude=240,658
343,REPORT : 7058 5039 151182 240,1164
344,onStandStepChanged 3632,1106
345,onExtend:1514038642000 2 0 4,1154
346,getTodayTotalDetailSteps = 1514038560000##7058##548554##8661##16256##27285475,957
347,setTodayTotalDetailSteps=1514038560000##7060##548555##8661##16256##27285968,958
348,calculateCaloriesWithCache totalCalories=127910,657
349,calculateAltitudeWithCache totalAltitude=240,658
350,REPORT : 7060 5040 151225 240,1164
351,onStandStepChanged 3634,1106
352,onExtend:1514038642000 2 0 4,1154
353,getTodayTotalDetailSteps = 1514038560000##7060##548555##8661##16256##27285968,957
354,setTodayTotalDetailSteps=1514038560000##7062##548556##8661##16256##27286470,958
355,calculateCaloriesWithCache totalCalories=127953,657
356,calculateAltitudeWithCache totalAltitude=240,658
357,REPORT : 7062 5042 151268 240,1164
358,onStandStepChanged 3636,1106
359,onExtend:1514038643000 2 0 4,1154
360,getTodayTotalDetailSteps = 1514038560000##7062##548556##8661##16256##27286470,957
361,setTodayTotalDetailSteps=1514038560000##7064##548557##8661##16256##27286970,958
362,calculateCaloriesWithCache totalCalories=127996,657
363,calculateAltitudeWithCache totalAltitude=240,658
364,REPORT : 7064 5043 151310 240,1164
365,onStandStepChanged 3638,1106
366,onExtend:1514038643000 2 0 4,1154
367,getTodayTotalDetailSteps = 1514038560000##7064##548557##8661##16256##27286970,957
368,setTodayTotalDetailSteps=1514038560000##7066##548558##8661##16256##27287469,958
369,calculateCaloriesWithCache totalCalories=128039,657
370,calculateAltitudeWithCache totalAltitude=240,658
371,REPORT : 7066 5045 151353 240,1164
372,onStandStepChanged 3640,1106
373,onExtend:1514038644000 2 0 4,1154
374,getTodayTotalDetailSteps = 1514038560000##7066##548558##8661##16256##27287469,957
375,setTodayTotalDetailSteps=1514038560000##7068##548559##8661##16256##27287972,958
376,calculateCaloriesWithCache totalCalories=128081,657
377,calculateAltitudeWithCache totalAltitude=240,658
378,REPORT : 7068 5046 151396 240,1164
379,onStandStepChanged 3642,1106
380,onExtend:1514038644000 2 0 4,1154
381,getTodayTotalDetailSteps = 1514038560000##7068##548559##8661##16256##27287972,957
382,setTodayTotalDetailSteps=1514038560000##7070##548560##8661##16256##27288471,958
383,calculateCaloriesWithCache totalCalories=128124,657
384,calculateAltitudeWithCache totalAltitude=240,658
385,REPORT : 7070 5047 151439 240,1164
386,onStandStepChanged 3643,1106
387,onExtend:1514038645000 1 0 4,1154
388,getTodayTotalDetailSteps = 1514038560000##7070##548560##8661##16256##27288471,957
389,setTodayTotalDetailSteps=1514038560000##7071##548561##8661##16256##27288973,958
390,calculateCaloriesWithCache totalCalories=128146,657
391,calculateAltitudeWithCache totalAltitude=240,658
392,REPORT : 7071 5048 151460 240,1164
393,onStandStepChanged 3646,1106
394,onExtend:1514038645000 3 0 4,1154
395,getTodayTotalDetailSteps = 1514038560000##7071##548561##8661##16256##27288973,957
396,setTodayTotalDetailSteps=1514038560000##7074##548562##8661##16256##27289470,958
397,calculateCaloriesWithCache totalCalories=128210,657
398,calculateAltitudeWithCache totalAltitude=240,658
399,REPORT : 7074 5050 151525 240,1164
400,onStandStepChanged 3646,1106
401,onExtend:1514038648000 0 0 0,1154
402,getTodayTotalDetailSteps = 1514038560000##7074##548562##8661##16256##27289470,957
403,setTodayTotalDetailSteps=1514038560000##7074##548563##8661##16256##27292475,958
404,calculateCaloriesWithCache totalCalories=128210,657
405,calculateAltitudeWithCache totalAltitude=240,658
406,onStandStepChanged 3647,1106
407,onExtend:1514038665000 1 0 4,1154
408,getTodayTotalDetailSteps = 1514038560000##7074##548563##8661##16256##27292475,957
409,setTodayTotalDetailSteps=1514038560000##7075##548564##8661##16256##27309470,958
410,calculateCaloriesWithCache totalCalories=128231,657
411,calculateAltitudeWithCache totalAltitude=240,658
412,REPORT : 7075 5051 151546 240,1164
413,onStandStepChanged 3649,1106
414,onExtend:1514038666000 2 0 4,1154
415,getTodayTotalDetailSteps = 1514038560000##7075##548564##8661##16256##27309470,957
416,setTodayTotalDetailSteps=1514038560000##7077##548565##8661##16256##27309969,958
417,calculateCaloriesWithCache totalCalories=128274,657
418,calculateAltitudeWithCache totalAltitude=240,658
419,REPORT : 7077 5052 151589 240,1164
420,onStandStepChanged 3651,1106
421,onExtend:1514038666000 2 0 4,1154
422,getTodayTotalDetailSteps = 1514038560000##7077##548565##8661##16256##27309969,957
423,setTodayTotalDetailSteps=1514038560000##7079##548566##8661##16256##27310473,958
424,calculateCaloriesWithCache totalCalories=128317,657
425,calculateAltitudeWithCache totalAltitude=240,658
426,REPORT : 7079 5054 151632 240,1164
427,onStandStepChanged 3653,1106
428,onExtend:1514038667000 2 0 4,1154
429,getTodayTotalDetailSteps = 1514038560000##7079##548566##8661##16256##27310473,957
430,setTodayTotalDetailSteps=1514038560000##7081##548567##8661##16256##27310970,958
431,calculateCaloriesWithCache totalCalories=128360,657
432,calculateAltitudeWithCache totalAltitude=240,658
433,REPORT : 7081 5055 151675 240,1164
434,onStandStepChanged 3655,1106
435,onExtend:1514038667000 2 0 4,1154
436,getTodayTotalDetailSteps = 1514038560000##7081##548567##8661##16256##27310970,957
437,setTodayTotalDetailSteps=1514038560000##7083##548568##8661##16256##27311472,958
438,calculateCaloriesWithCache totalCalories=128403,657
439,calculateAltitudeWithCache totalAltitude=240,658
440,REPORT : 7083 5057 151717 240,1164
441,onStandStepChanged 3656,1106
442,onExtend:1514038668000 1 0 4,1154
443,getTodayTotalDetailSteps = 1514038560000##7083##548568##8661##16256##27311472,957
444,setTodayTotalDetailSteps=1514038560000##7084##548569##8661##16256##27311970,958
445,calculateCaloriesWithCache totalCalories=128424,657
446,calculateAltitudeWithCache totalAltitude=240,658
447,REPORT : 7084 5057 151739 240,1164
448,onStandStepChanged 3658,1106
449,onExtend:1514038668000 2 0 4,1154
450,getTodayTotalDetailSteps = 1514038560000##7084##548569##8661##16256##27311970,957
451,setTodayTotalDetailSteps=1514038560000##7086##548570##8661##16256##27312467,958
452,calculateCaloriesWithCache totalCalories=128467,657
453,calculateAltitudeWithCache totalAltitude=240,658
454,REPORT : 7086 5059 151782 240,1164
455,onStandStepChanged 3660,1106
456,onExtend:1514038669000 2 0 4,1154
457,getTodayTotalDetailSteps = 1514038560000##7086##548570##8661##16256##27312467,957
458,setTodayTotalDetailSteps=1514038560000##7088##548571##8661##16256##27312967,958
459,calculateCaloriesWithCache totalCalories=128510,657
460,calculateAltitudeWithCache totalAltitude=240,658
461,REPORT : 7088 5060 151824 240,1164
462,onStandStepChanged 3662,1106
463,onExtend:1514038669000 2 0 4,1154
464,getTodayTotalDetailSteps = 1514038560000##7088##548571##8661##16256##27312967,957
465,setTodayTotalDetailSteps=1514038560000##7090##548572##8661##16256##27313468,958
466,calculateCaloriesWithCache totalCalories=128553,657
467,calculateAltitudeWithCache totalAltitude=240,658
468,REPORT : 7090 5062 151867 240,1164
469,onStandStepChanged 3664,1106
470,onExtend:1514038670000 2 0 4,1154
471,getTodayTotalDetailSteps = 1514038560000##7090##548572##8661##16256##27313468,957
472,setTodayTotalDetailSteps=1514038560000##7092##548573##8661##16256##27313974,958
473,calculateCaloriesWithCache totalCalories=128595,657
474,calculateAltitudeWithCache totalAltitude=240,658
475,REPORT : 7092 5063 151910 240,1164
476,onStandStepChanged 3666,1106
477,onExtend:1514038670000 2 0 4,1154
478,getTodayTotalDetailSteps = 1514038560000##7092##548573##8661##16256##27313974,957
479,setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,958
480,calculateCaloriesWithCache totalCalories=128638,657
481,calculateAltitudeWithCache totalAltitude=240,658
482,REPORT : 7094 5065 151953 240,1164
483,onStandStepChanged 3667,1106
484,onExtend:1514038671000 1 0 4,1154
485,getTodayTotalDetailSteps = 1514038560000##7094##548574##8661##16256##27314468,957
486,setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,958
487,calculateCaloriesWithCache totalCalories=128660,657
488,calculateAltitudeWithCache totalAltitude=240,658
489,REPORT : 7095 5065 151974 240,1164
490,onStandStepChanged 3669,1106
491,onExtend:1514038671000 2 0 4,1154
492,getTodayTotalDetailSteps = 1514038560000##7095##548575##8661##16256##27314968,957
493,setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,958
494,calculateCaloriesWithCache totalCalories=128703,657
495,calculateAltitudeWithCache totalAltitude=240,658
496,REPORT : 7097 5067 152017 240,1164
497,onStandStepChanged 3671,1106
498,onExtend:1514038672000 2 0 4,1154
499,getTodayTotalDetailSteps = 1514038560000##7097##548576##8661##16256##27315469,957
500,setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,958
501,calculateCaloriesWithCache totalCalories=128745,657
502,calculateAltitudeWithCache totalAltitude=240,658
503,REPORT : 7099 5068 152060 240,1164
504,onStandStepChanged 3673,1106
505,onExtend:1514038672000 2 0 4,1154
506,getTodayTotalDetailSteps = 1514038560000##7099##548577##8661##16256##27315983,957
507,setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,958
508,calculateCaloriesWithCache totalCalories=128788,657
509,calculateAltitudeWithCache totalAltitude=240,658
510,REPORT : 7101 5070 152103 240,1164
511,onStandStepChanged 3674,1106
