LineId,Content,EventId
167,[ib_sm_sweep.c:1455]: No topology change,451
168,[ib_sm_sweep.c:1482]: No configuration change required,320
169,"synchronized to 10.100.16.250, stratum 3",923
170,data_thread() got not answer from any [Thunderbird_A2] datasource,332
171,data_thread() got not answer from any [Thunderbird_A7] datasource,332
172,data_thread() got not answer from any [Thunderbird_B8] datasource,332
173,data_thread() got not answer from any [Thunderbird_D4] datasource,332
174,"synchronized to 10.100.22.250, stratum 3",923
175,"synchronized to 10.100.18.250, stratum 3",923
176,"synchronized to 10.100.28.250, stratum 3",923
177,data_thread() got not answer from any [Thunderbird_C6] datasource,332
178,"synchronized to 10.100.16.250, stratum 3",923
179,"synchronized to 10.100.22.250, stratum 3",923
180,data_thread() got not answer from any [Thunderbird_B7] datasource,332
181,"synchronized to 10.100.22.250, stratum 3",923
182,data_thread() got not answer from any [Thunderbird_A4] datasource,332
183,data_thread() got not answer from any [Thunderbird_B4] datasource,332
184,data_thread() got not answer from any [Thunderbird_C8] datasource,332
185,"synchronized to 10.100.24.250, stratum 3",923
186,data_thread() got not answer from any [Thunderbird_C5] datasource,332
187,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,896
188,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,582
189,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,582
190,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,896
191,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,896
192,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,670
193,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
194,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
195,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,670
196,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
197,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
198,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,670
199,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
200,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
201,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,670
202,"synchronized to 10.100.20.250, stratum 3",923
203,data_thread() got not answer from any [Thunderbird_A8] datasource,332
204,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
205,DHCPACK on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,896
206,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,582
207,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1,582
208,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,896
209,DHCPOFFER on 10.100.4.251 to 00:11:43:e3:ba:c3 via eth1,896
210,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1,670
211,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
212,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
213,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,670
214,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
215,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
216,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,670
217,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
218,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,340
219,DHCPREQUEST for 10.100.4.251 (10.100.0.250) from 00:11:43:e3:ba:c3 via eth1: unknown lease 10.100.4.251.,670
220,"synchronized to 10.100.20.250, stratum 3",923
221,"synchronized to 10.100.30.250, stratum 3",923
222,data_thread() got not answer from any [Thunderbird_D5] datasource,332
223,"synchronized to 10.100.18.250, stratum 3",923
224,[ib_sm_sweep.c:1455]: No topology change,451
225,[ib_sm_sweep.c:1482]: No configuration change required,320
226,"synchronized to 10.100.20.250, stratum 3",923
227,data_thread() got not answer from any [Thunderbird_C2] datasource,332
228,data_thread() got not answer from any [Thunderbird_C4] datasource,332
229,data_thread() got not answer from any [Thunderbird_B3] datasource,332
230,"synchronized to 10.100.22.250, stratum 3",923
231,data_thread() got not answer from any [Thunderbird_A1] datasource,332
232,"synchronized to 10.100.22.250, stratum 3",923
233,data_thread() got not answer from any [Thunderbird_A6] datasource,332
234,data_thread() got not answer from any [Thunderbird_B1] datasource,332
235,data_thread() got not answer from any [Thunderbird_A3] datasource,332
236,"synchronized to 10.100.20.250, stratum 3",923
237,data_thread() got not answer from any [Thunderbird_C1] datasource,332
238,data_thread() got not answer from any [Thunderbird_A5] datasource,332
239,data_thread() got not answer from any [Thunderbird_D7] datasource,332
240,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
241,data_thread() got not answer from any [Thunderbird_D6] datasource,332
242,"synchronized to 10.100.30.250, stratum 3",923
243,data_thread() got not answer from any [Thunderbird_A2] datasource,332
244,data_thread() got not answer from any [Thunderbird_B5] datasource,332
245,"synchronized to 10.100.20.250, stratum 3",923
246,"synchronized to 10.100.18.250, stratum 3",923
247,[ib_sm_sweep.c:1455]: No topology change,451
248,[ib_sm_sweep.c:1482]: No configuration change required,320
249,data_thread() got not answer from any [Thunderbird_B6] datasource,332
250,"synchronized to 10.100.20.250, stratum 3",923
251,data_thread() got not answer from any [Thunderbird_D4] datasource,332
252,data_thread() got not answer from any [Thunderbird_B2] datasource,332
253,data_thread() got not answer from any [Thunderbird_B7] datasource,332
254,data_thread() got not answer from any [Thunderbird_C6] datasource,332
255,"synchronized to 10.100.20.250, stratum 3",923
256,data_thread() got not answer from any [Thunderbird_A7] datasource,332
257,data_thread() got not answer from any [Thunderbird_D8] datasource,332
258,data_thread() got not answer from any [Thunderbird_B8] datasource,332
259,data_thread() got not answer from any [Thunderbird_C8] datasource,332
260,data_thread() got not answer from any [Thunderbird_A4] datasource,332
261,"synchronized to 10.100.20.250, stratum 3",923
262,"synchronized to 10.100.28.250, stratum 3",923
263,data_thread() got not answer from any [Thunderbird_B4] datasource,332
264,data_thread() got not answer from any [Thunderbird_C5] datasource,332
265,data_thread() got not answer from any [Thunderbird_D5] datasource,332
266,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
267,"synchronized to 10.100.20.250, stratum 3",923
268,data_thread() got not answer from any [Thunderbird_A8] datasource,332
269,"synchronized to 10.100.20.250, stratum 3",923
270,[ib_sm_sweep.c:1455]: No topology change,451
271,[ib_sm_sweep.c:1482]: No configuration change required,320
272,"synchronized to 10.100.20.250, stratum 3",923
273,"synchronized to 10.100.16.250, stratum 3",923
274,"synchronized to 10.100.20.250, stratum 3",923
275,"synchronized to 10.100.22.250, stratum 3",923
276,data_thread() got not answer from any [Thunderbird_C4] datasource,332
277,data_thread() got not answer from any [Thunderbird_B3] datasource,332
278,data_thread() got not answer from any [Thunderbird_C2] datasource,332
279,"synchronized to 10.100.20.250, stratum 3",923
280,"synchronized to 10.100.20.250, stratum 3",923
281,data_thread() got not answer from any [Thunderbird_A6] datasource,332
282,data_thread() got not answer from any [Thunderbird_B5] datasource,332
283,"synchronized to 10.100.22.250, stratum 3",923
284,data_thread() got not answer from any [Thunderbird_A1] datasource,332
285,data_thread() got not answer from any [Thunderbird_A5] datasource,332
286,data_thread() got not answer from any [Thunderbird_B1] datasource,332
287,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
288,data_thread() got not answer from any [Thunderbird_C1] datasource,332
289,"synchronized to 10.100.16.250, stratum 3",923
290,data_thread() got not answer from any [Thunderbird_A3] datasource,332
291,"synchronized to 10.100.16.250, stratum 3",923
292,data_thread() got not answer from any [Thunderbird_B6] datasource,332
293,[ib_sm_sweep.c:1455]: No topology change,451
294,[ib_sm_sweep.c:1482]: No configuration change required,320
295,data_thread() got not answer from any [Thunderbird_B2] datasource,332
296,data_thread() got not answer from any [Thunderbird_C6] datasource,332
297,data_thread() got not answer from any [Thunderbird_D7] datasource,332
298,data_thread() got not answer from any [Thunderbird_D4] datasource,332
299,data_thread() got not answer from any [Thunderbird_D6] datasource,332
300,"synchronized to 10.100.22.250, stratum 3",923
301,data_thread() got not answer from any [Thunderbird_A2] datasource,332
302,"synchronized to 10.100.20.250, stratum 3",923
303,"synchronized to 10.100.22.250, stratum 3",923
304,data_thread() got not answer from any [Thunderbird_A4] datasource,332
305,data_thread() got not answer from any [Thunderbird_A7] datasource,332
306,data_thread() got not answer from any [Thunderbird_D8] datasource,332
307,"synchronized to 10.100.18.250, stratum 3",923
308,"synchronized to 10.100.20.250, stratum 3",923
309,data_thread() got not answer from any [Thunderbird_B7] datasource,332
310,data_thread() got not answer from any [Thunderbird_B8] datasource,332
311,data_thread() got not answer from any [Thunderbird_C8] datasource,332
312,"synchronized to 10.100.16.250, stratum 3",923
313,data_thread() got not answer from any [Thunderbird_B4] datasource,332
314,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
315,data_thread() got not answer from any [Thunderbird_A8] datasource,332
316,data_thread() got not answer from any [Thunderbird_D5] datasource,332
317,"synchronized to 10.100.20.250, stratum 3",923
318,"synchronized to 10.100.20.250, stratum 3",923
319,[ib_sm_sweep.c:1455]: No topology change,451
320,[ib_sm_sweep.c:1482]: No configuration change required,320
321,data_thread() got not answer from any [Thunderbird_C4] datasource,332
322,data_thread() got not answer from any [Thunderbird_C5] datasource,332
323,data_thread() got not answer from any [Thunderbird_B3] datasource,332
324,"synchronized to 10.100.20.250, stratum 3",923
325,data_thread() got not answer from any [Thunderbird_A6] datasource,332
326,data_thread() got not answer from any [Thunderbird_A1] datasource,332
327,data_thread() got not answer from any [Thunderbird_C2] datasource,332
328,data_thread() got not answer from any [Thunderbird_C1] datasource,332
329,"synchronized to 10.100.14.250, stratum 3",923
330,data_thread() got not answer from any [Thunderbird_A5] datasource,332
331,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
332,"synchronized to 10.100.20.250, stratum 3",923
333,data_thread() got not answer from any [Thunderbird_B5] datasource,332
334,data_thread() got not answer from any [Thunderbird_B6] datasource,332
335,data_thread() got not answer from any [Thunderbird_B1] datasource,332
336,[ib_sm_sweep.c:1455]: No topology change,451
337,[ib_sm_sweep.c:1482]: No configuration change required,320
338,data_thread() got not answer from any [Thunderbird_A2] datasource,332
339,data_thread() got not answer from any [Thunderbird_A3] datasource,332
340,data_thread() got not answer from any [Thunderbird_D4] datasource,332
341,data_thread() got not answer from any [Thunderbird_D6] datasource,332
342,data_thread() got not answer from any [Thunderbird_A7] datasource,332
343,data_thread() got not answer from any [Thunderbird_B2] datasource,332
344,data_thread() got not answer from any [Thunderbird_B7] datasource,332
345,"synchronized to 10.100.20.250, stratum 3",923
346,data_thread() got not answer from any [Thunderbird_C6] datasource,332
347,data_thread() got not answer from any [Thunderbird_D7] datasource,332
348,"synchronized to 10.100.22.250, stratum 3",923
349,data_thread() got not answer from any [Thunderbird_A4] datasource,332
350,data_thread() got not answer from any [Thunderbird_B4] datasource,332
351,"synchronized to 10.100.18.250, stratum 3",923
352,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
353,data_thread() got not answer from any [Thunderbird_A8] datasource,332
354,data_thread() got not answer from any [Thunderbird_B8] datasource,332
355,data_thread() got not answer from any [Thunderbird_D8] datasource,332
356,"synchronized to 10.100.20.250, stratum 3",923
357,data_thread() got not answer from any [Thunderbird_C8] datasource,332
358,"synchronized to 10.100.18.250, stratum 3",923
359,data_thread() got not answer from any [Thunderbird_D5] datasource,332
360,"synchronized to 10.100.20.250, stratum 3",923
361,data_thread() got not answer from any [Thunderbird_B3] datasource,332
362,[ib_sm_sweep.c:1455]: No topology change,451
363,[ib_sm_sweep.c:1482]: No configuration change required,320
364,"synchronized to 10.100.22.250, stratum 3",923
365,"synchronized to 10.100.18.250, stratum 3",923
366,data_thread() got not answer from any [Thunderbird_A6] datasource,332
367,"synchronized to 10.100.22.250, stratum 3",923
368,"synchronized to 10.100.24.250, stratum 3",923
369,data_thread() got not answer from any [Thunderbird_C4] datasource,332
370,data_thread() got not answer from any [Thunderbird_C5] datasource,332
371,data_thread() got not answer from any [Thunderbird_C1] datasource,332
372,data_thread() got not answer from any [Thunderbird_B6] datasource,332
373,"synchronized to 10.100.28.250, stratum 3",923
374,data_thread() got not answer from any [Thunderbird_A5] datasource,332
375,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
376,"synchronized to 10.100.20.250, stratum 3",923
377,data_thread() got not answer from any [Thunderbird_C2] datasource,332
378,"synchronized to 10.100.20.250, stratum 3",923
379,data_thread() got not answer from any [Thunderbird_A1] datasource,332
380,"synchronized to 10.100.12.250, stratum 3",923
381,data_thread() got not answer from any [Thunderbird_B5] datasource,332
382,"synchronized to 10.100.22.250, stratum 3",923
383,"synchronized to 10.100.20.250, stratum 3",923
384,[ib_sm_sweep.c:1455]: No topology change,451
385,[ib_sm_sweep.c:1482]: No configuration change required,320
386,data_thread() got not answer from any [Thunderbird_D4] datasource,332
387,data_thread() got not answer from any [Thunderbird_D6] datasource,332
388,"synchronized to 10.100.18.250, stratum 3",923
389,"synchronized to 10.100.28.250, stratum 3",923
390,data_thread() got not answer from any [Thunderbird_A2] datasource,332
391,data_thread() got not answer from any [Thunderbird_B1] datasource,332
392,"synchronized to 10.100.18.250, stratum 3",923
393,data_thread() got not answer from any [Thunderbird_A3] datasource,332
394,data_thread() got not answer from any [Thunderbird_C6] datasource,332
395,"synchronized to 10.100.22.250, stratum 3",923
396,data_thread() got not answer from any [Thunderbird_A4] datasource,332
397,"synchronized to 10.100.22.250, stratum 3",923
398,"synchronized to 10.100.14.250, stratum 3",923
399,data_thread() got not answer from any [Thunderbird_A8] datasource,332
400,data_thread() got not answer from any [Thunderbird_B7] datasource,332
401,data_thread() got not answer from any [Thunderbird_D8] datasource,332
402,"synchronized to 10.100.18.250, stratum 3",923
403,RRD_update (/var/lib/ganglia/rrds/C Nodes/cn304/pkts_out.rrd): illegal attempt to update using time 1131563037 when last update time is 1131563037 (minimum one second step),99
404,data_thread() got not answer from any [Thunderbird_A7] datasource,332
405,data_thread() got not answer from any [Thunderbird_B2] datasource,332
406,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
407,"synchronized to 10.100.22.250, stratum 3",923
408,"synchronized to 10.100.20.250, stratum 3",923
409,data_thread() got not answer from any [Thunderbird_D5] datasource,332
410,"synchronized to 10.100.18.250, stratum 3",923
411,data_thread() got not answer from any [Thunderbird_D7] datasource,332
412,"synchronized to 10.100.22.250, stratum 3",923
413,data_thread() got not answer from any [Thunderbird_B4] datasource,332
414,[ib_sm_sweep.c:1455]: No topology change,451
415,[ib_sm_sweep.c:1482]: No configuration change required,320
416,data_thread() got not answer from any [Thunderbird_B8] datasource,332
417,"synchronized to 10.100.18.250, stratum 3",923
418,"synchronized to 10.100.18.250, stratum 3",923
419,"synchronized to 10.100.22.250, stratum 3",923
420,"synchronized to 10.100.30.250, stratum 3",923
421,data_thread() got not answer from any [Thunderbird_B3] datasource,332
422,data_thread() got not answer from any [Thunderbird_C5] datasource,332
423,"synchronized to 10.100.22.250, stratum 3",923
424,"synchronized to 10.100.20.250, stratum 3",923
425,data_thread() got not answer from any [Thunderbird_C4] datasource,332
426,data_thread() got not answer from any [Thunderbird_C8] datasource,332
427,data_thread() got not answer from any [Thunderbird_A6] datasource,332
428,"synchronized to 10.100.16.250, stratum 3",923
429,"synchronized to 10.100.18.250, stratum 3",923
430,data_thread() got not answer from any [Thunderbird_B6] datasource,332
431,"synchronized to 10.100.28.250, stratum 3",923
432,"synchronized to 10.100.20.250, stratum 3",923
433,"synchronized to 10.100.20.250, stratum 3",923
434,"synchronized to 10.100.16.250, stratum 3",923
435,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,123
436,data_thread() got not answer from any [Thunderbird_A1] datasource,332
437,data_thread() got not answer from any [Thunderbird_C1] datasource,332
438,data_thread() got not answer from any [Thunderbird_C2] datasource,332
439,"synchronized to 10.100.16.250, stratum 3",923
440,data_thread() got not answer from any [Thunderbird_A2] datasource,332
441,[ib_sm_sweep.c:1455]: No topology change,451
442,[ib_sm_sweep.c:1482]: No configuration change required,320
443,"synchronized to 10.100.28.250, stratum 3",923
444,data_thread() got not answer from any [Thunderbird_A5] datasource,332
445,data_thread() got not answer from any [Thunderbird_D4] datasource,332
446,"synchronized to 10.100.22.250, stratum 3",923
447,data_thread() got not answer from any [Thunderbird_B1] datasource,332
448,data_thread() got not answer from any [Thunderbird_B5] datasource,332
449,data_thread() got not answer from any [Thunderbird_D6] datasource,332
450,data_thread() got not answer from any [Thunderbird_A3] datasource,332
451,"synchronized to 10.100.18.250, stratum 3",923
452,"synchronized to 10.100.20.250, stratum 3",923
453,data_thread() got not answer from any [Thunderbird_D8] datasource,332
454,"synchronized to 10.100.20.250, stratum 3",923
