LineId,Content,EventId
55,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
56,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
57,Warning: Unrecognized packageExtended attribute.,508
58,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
59,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
60,Warning: Unrecognized packageExtended attribute.,508
61,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
62,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
63,Warning: Unrecognized packageExtended attribute.,508
64,Warning: Unrecognized packageExtended attribute.,508
65,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
66,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
67,Warning: Unrecognized packageExtended attribute.,508
68,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
69,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
70,Warning: Unrecognized packageExtended attribute.,508
71,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
72,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
73,Warning: Unrecognized packageExtended attribute.,508
74,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
75,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
76,Warning: Unrecognized packageExtended attribute.,508
77,Warning: Unrecognized packageExtended attribute.,508
78,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
79,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
80,Warning: Unrecognized packageExtended attribute.,508
81,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
82,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
83,Warning: Unrecognized packageExtended attribute.,508
84,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
85,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
86,Warning: Unrecognized packageExtended attribute.,508
87,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
88,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
89,Warning: Unrecognized packageExtended attribute.,508
90,Warning: Unrecognized packageExtended attribute.,508
91,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
92,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
93,Warning: Unrecognized packageExtended attribute.,508
94,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
95,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
96,Warning: Unrecognized packageExtended attribute.,508
97,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
98,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
99,Warning: Unrecognized packageExtended attribute.,508
100,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
101,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
102,Warning: Unrecognized packageExtended attribute.,508
103,Warning: Unrecognized packageExtended attribute.,508
104,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
105,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
106,Warning: Unrecognized packageExtended attribute.,508
107,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
108,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
109,Warning: Unrecognized packageExtended attribute.,508
110,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
111,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
112,Warning: Unrecognized packageExtended attribute.,508
113,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
114,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
115,Warning: Unrecognized packageExtended attribute.,508
116,Warning: Unrecognized packageExtended attribute.,508
117,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
118,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
119,Warning: Unrecognized packageExtended attribute.,508
120,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
121,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
122,Warning: Unrecognized packageExtended attribute.,508
123,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
124,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
125,Warning: Unrecognized packageExtended attribute.,508
126,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
127,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
128,Warning: Unrecognized packageExtended attribute.,508
129,Session: 30546173_4267072707 initialized by client WindowsUpdateAgent.,793
130,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],394
131,Session: 30546173_4268042763 initialized by client WindowsUpdateAgent.,793
132,Session: 30546173_4271022933 initialized by client WindowsUpdateAgent.,793
133,Warning: Unrecognized packageExtended attribute.,508
134,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
135,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
136,Warning: Unrecognized packageExtended attribute.,508
137,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
138,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
139,Warning: Unrecognized packageExtended attribute.,508
140,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
141,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
142,Warning: Unrecognized packageExtended attribute.,508
143,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
144,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
145,Warning: Unrecognized packageExtended attribute.,508
146,Warning: Unrecognized packageExtended attribute.,508
147,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
148,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
149,Warning: Unrecognized packageExtended attribute.,508
150,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
151,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
152,Warning: Unrecognized packageExtended attribute.,508
153,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
154,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
155,Warning: Unrecognized packageExtended attribute.,508
156,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
157,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
158,Warning: Unrecognized packageExtended attribute.,508
159,Warning: Unrecognized packageExtended attribute.,508
160,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
161,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
162,Warning: Unrecognized packageExtended attribute.,508
163,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
164,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
165,Warning: Unrecognized packageExtended attribute.,508
166,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
167,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
168,Warning: Unrecognized packageExtended attribute.,508
169,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
170,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
171,Warning: Unrecognized packageExtended attribute.,508
172,Warning: Unrecognized packageExtended attribute.,508
173,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
174,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
175,Warning: Unrecognized packageExtended attribute.,508
176,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
177,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
178,Warning: Unrecognized packageExtended attribute.,508
179,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
180,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
181,Warning: Unrecognized packageExtended attribute.,508
182,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
183,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
184,Warning: Unrecognized packageExtended attribute.,508
185,Warning: Unrecognized packageExtended attribute.,508
186,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
187,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
188,Warning: Unrecognized packageExtended attribute.,508
189,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
190,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
191,Warning: Unrecognized packageExtended attribute.,508
192,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
193,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
194,Warning: Unrecognized packageExtended attribute.,508
195,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
196,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
197,Warning: Unrecognized packageExtended attribute.,508
198,Warning: Unrecognized packageExtended attribute.,508
199,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
200,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
201,Warning: Unrecognized packageExtended attribute.,508
202,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
203,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
204,Warning: Unrecognized packageExtended attribute.,508
205,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
206,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
207,Warning: Unrecognized packageExtended attribute.,508
208,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
209,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
210,Warning: Unrecognized packageExtended attribute.,508
211,Warning: Unrecognized packageExtended attribute.,508
212,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
213,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
214,Warning: Unrecognized packageExtended attribute.,508
215,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
216,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
217,Warning: Unrecognized packageExtended attribute.,508
218,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
219,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
220,Warning: Unrecognized packageExtended attribute.,508
221,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
222,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
223,Warning: Unrecognized packageExtended attribute.,508
224,Warning: Unrecognized packageExtended attribute.,508
225,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
226,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
227,Warning: Unrecognized packageExtended attribute.,508
228,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
229,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
230,Warning: Unrecognized packageExtended attribute.,508
231,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
232,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
233,Warning: Unrecognized packageExtended attribute.,508
234,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
235,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
236,Warning: Unrecognized packageExtended attribute.,508
237,Session: 30546173_4275933214 initialized by client WindowsUpdateAgent.,793
238,Warning: Unrecognized packageExtended attribute.,508
239,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
240,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
241,Warning: Unrecognized packageExtended attribute.,508
242,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
243,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
244,Warning: Unrecognized packageExtended attribute.,508
245,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
246,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
247,Warning: Unrecognized packageExtended attribute.,508
248,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
249,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
250,Warning: Unrecognized packageExtended attribute.,508
251,Warning: Unrecognized packageExtended attribute.,508
252,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
253,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
254,Warning: Unrecognized packageExtended attribute.,508
255,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
256,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
257,Warning: Unrecognized packageExtended attribute.,508
258,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
259,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
260,Warning: Unrecognized packageExtended attribute.,508
261,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
262,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
263,Warning: Unrecognized packageExtended attribute.,508
264,Warning: Unrecognized packageExtended attribute.,508
265,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
266,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
267,Warning: Unrecognized packageExtended attribute.,508
268,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
269,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
270,Warning: Unrecognized packageExtended attribute.,508
271,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
272,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
273,Warning: Unrecognized packageExtended attribute.,508
274,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
275,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
276,Warning: Unrecognized packageExtended attribute.,508
277,Warning: Unrecognized packageExtended attribute.,508
278,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
279,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
280,Warning: Unrecognized packageExtended attribute.,508
281,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
282,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
283,Warning: Unrecognized packageExtended attribute.,508
284,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
285,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
286,Warning: Unrecognized packageExtended attribute.,508
287,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
288,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
289,Warning: Unrecognized packageExtended attribute.,508
290,Warning: Unrecognized packageExtended attribute.,508
291,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
292,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
293,Warning: Unrecognized packageExtended attribute.,508
294,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
295,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
296,Warning: Unrecognized packageExtended attribute.,508
297,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
298,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
299,Warning: Unrecognized packageExtended attribute.,508
300,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
301,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
302,Warning: Unrecognized packageExtended attribute.,508
303,Warning: Unrecognized packageExtended attribute.,508
304,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
305,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
306,Warning: Unrecognized packageExtended attribute.,508
307,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
308,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
309,Warning: Unrecognized packageExtended attribute.,508
310,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
311,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
312,Warning: Unrecognized packageExtended attribute.,508
313,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
314,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
315,Warning: Unrecognized packageExtended attribute.,508
316,Warning: Unrecognized packageExtended attribute.,508
317,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
318,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
319,Warning: Unrecognized packageExtended attribute.,508
320,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
321,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
322,Warning: Unrecognized packageExtended attribute.,508
323,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
324,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
325,Warning: Unrecognized packageExtended attribute.,508
326,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
327,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
328,Warning: Unrecognized packageExtended attribute.,508
329,Warning: Unrecognized packageExtended attribute.,508
330,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
331,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
332,Warning: Unrecognized packageExtended attribute.,508
333,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
334,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
335,Warning: Unrecognized packageExtended attribute.,508
336,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
337,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
338,Warning: Unrecognized packageExtended attribute.,508
339,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],581
340,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],509
341,Warning: Unrecognized packageExtended attribute.,508
342,Session: 30546173_4280593480 initialized by client WindowsUpdateAgent.,793
343,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],394
344,Session: 30546173_4280603481 initialized by client WindowsUpdateAgent.,793
345,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],394
346,Session: 30546173_4280613482 initialized by client WindowsUpdateAgent.,793
