LineId,Content,EventId
104,"Connection broken for id 188978561024, my id = 1, error =",437
105,"Connection broken for id 188978561024, my id = 1, error =",437
106,Interrupting SendWorker,1003
107,Received connection request /10.10.34.13:58565,849
108,Interrupting SendWorker,1003
109,Interrupting SendWorker,1003
110,Send worker leaving thread,901
111,Interrupting SendWorker,1003
112,Interrupting SendWorker,1003
113,"Connection broken for id 188978561024, my id = 1, error =",437
114,Send worker leaving thread,901
115,Received connection request /10.10.34.12:48413,849
116,Interrupting SendWorker,1003
117,Received connection request /10.10.34.11:46329,849
118,Interrupted while waiting for message on queue,500
119,Send worker leaving thread,901
120,Interrupting SendWorker,1003
121,Interrupted while waiting for message on queue,500
122,"Connection broken for id 188978561024, my id = 1, error =",437
123,"Connection broken for id 188978561024, my id = 1, error =",437
124,Received connection request /10.10.34.11:46360,849
125,Interrupted while waiting for message on queue,500
126,Interrupting SendWorker,1003
127,"Connection broken for id 188978561024, my id = 1, error =",437
128,Interrupting SendWorker,1003
129,"Connection broken for id 188978561024, my id = 1, error =",437
130,Interrupted while waiting for message on queue,500
131,Received connection request /10.10.34.11:46424,849
132,Interrupting SendWorker,1003
133,Send worker leaving thread,901
134,"Connection broken for id 188978561024, my id = 1, error =",437
135,Received connection request /10.10.34.11:46440,849
136,Interrupting SendWorker,1003
137,Interrupted while waiting for message on queue,500
138,"Connection broken for id 188978561024, my id = 1, error =",437
139,Interrupted while waiting for message on queue,500
140,Interrupting SendWorker,1003
141,Send worker leaving thread,901
142,Interrupted while waiting for message on queue,500
143,Received connection request /10.10.34.12:48600,849
144,Interrupting SendWorker,1003
145,Received connection request /10.10.34.11:46519,849
146,Send worker leaving thread,901
147,Send worker leaving thread,901
148,Interrupting SendWorker,1003
149,Send worker leaving thread,901
150,Send worker leaving thread,901
151,Received connection request /10.10.34.11:46552,849
152,"Connection broken for id 188978561024, my id = 1, error =",437
153,Interrupted while waiting for message on queue,500
154,Interrupted while waiting for message on queue,500
155,"Connection broken for id 188978561024, my id = 1, error =",437
156,Interrupting SendWorker,1003
157,"Connection broken for id 188978561024, my id = 1, error =",437
158,"Connection broken for id 188978561024, my id = 1, error =",437
159,Interrupted while waiting for message on queue,500
160,Send worker leaving thread,901
161,"Connection broken for id 188978561024, my id = 1, error =",437
162,"Connection broken for id 188978561024, my id = 1, error =",437
163,Send worker leaving thread,901
164,Send worker leaving thread,901
165,Received connection request /10.10.34.13:59016,849
166,Interrupting SendWorker,1003
167,Send worker leaving thread,901
168,Interrupting SendWorker,1003
169,Received connection request /10.10.34.12:48811,849
170,Received connection request /10.10.34.13:59037,849
171,Send worker leaving thread,901
172,Interrupting SendWorker,1003
173,Send worker leaving thread,901
174,Send worker leaving thread,901
175,Interrupted while waiting for message on queue,500
176,Interrupted while waiting for message on queue,500
177,"Connection broken for id 188978561024, my id = 1, error =",437
178,Received connection request /10.10.34.13:59078,849
179,"Connection broken for id 188978561024, my id = 1, error =",437
180,Interrupting SendWorker,1003
181,Received connection request /10.10.34.11:46798,849
182,Interrupting SendWorker,1003
183,"Connection broken for id 188978561024, my id = 1, error =",437
184,"Connection broken for id 188978561024, my id = 1, error =",437
185,Received connection request /10.10.34.11:46812,849
186,"Connection broken for id 188978561024, my id = 1, error =",437
187,Received connection request /10.10.34.13:59130,849
188,Interrupting SendWorker,1003
189,Received connection request /10.10.34.12:48922,849
190,Send worker leaving thread,901
191,Interrupted while waiting for message on queue,500
192,Interrupting SendWorker,1003
193,Interrupted while waiting for message on queue,500
194,Interrupted while waiting for message on queue,500
195,Send worker leaving thread,901
196,Interrupted while waiting for message on queue,500
197,Received connection request /10.10.34.11:47327,849
198,Interrupted while waiting for message on queue,500
199,Received connection request /10.10.34.11:47351,849
200,Received connection request /10.10.34.11:47366,849
201,"Connection broken for id 188978561024, my id = 1, error =",437
202,Received connection request /10.10.34.11:47390,849
203,Received connection request /10.10.34.13:59614,849
204,Interrupting SendWorker,1003
205,Interrupting SendWorker,1003
206,Interrupted while waiting for message on queue,500
207,Interrupting SendWorker,1003
208,Interrupted while waiting for message on queue,500
209,"Connection broken for id 188978561024, my id = 1, error =",437
210,Interrupting SendWorker,1003
211,"Connection broken for id 188978561024, my id = 1, error =",437
212,Received connection request /10.10.34.11:47472,849
213,"Connection broken for id 188978561024, my id = 1, error =",437
214,Received connection request /10.10.34.13:59689,849
215,Send worker leaving thread,901
216,Received connection request /10.10.34.13:59706,849
217,Received connection request /10.10.34.13:59722,849
218,Interrupted while waiting for message on queue,500
219,Interrupting SendWorker,1003
220,Received connection request /10.10.34.11:47540,849
221,"Connection broken for id 188978561024, my id = 1, error =",437
222,Received connection request /10.10.34.11:47571,849
223,Interrupted while waiting for message on queue,500
224,Received connection request /10.10.34.11:47615,849
225,Received connection request /10.10.34.12:49588,849
226,Send worker leaving thread,901
227,Received connection request /10.10.34.12:49610,849
228,Interrupted while waiting for message on queue,500
229,Send worker leaving thread,901
230,Interrupting SendWorker,1003
231,Interrupted while waiting for message on queue,500
232,Send worker leaving thread,901
233,Interrupting SendWorker,1003
234,Interrupted while waiting for message on queue,500
235,Interrupting SendWorker,1003
236,Send worker leaving thread,901
237,Interrupted while waiting for message on queue,500
238,Send worker leaving thread,901
239,Interrupting SendWorker,1003
240,Send worker leaving thread,901
241,Interrupting SendWorker,1003
242,Send worker leaving thread,901
243,Send worker leaving thread,901
244,Interrupting SendWorker,1003
245,Interrupted while waiting for message on queue,500
246,"Connection broken for id 188978561024, my id = 1, error =",437
247,Send worker leaving thread,901
248,Received connection request /10.10.34.13:59925,849
249,Interrupted while waiting for message on queue,500
250,Interrupted while waiting for message on queue,500
251,Send worker leaving thread,901
252,Interrupted while waiting for message on queue,500
253,"Connection broken for id 188978561024, my id = 1, error =",437
254,Interrupting SendWorker,1003
255,Interrupting SendWorker,1003
256,"Connection broken for id 188978561024, my id = 1, error =",437
257,Interrupted while waiting for message on queue,500
258,Send worker leaving thread,901
259,Interrupted while waiting for message on queue,500
260,"Connection broken for id 188978561024, my id = 1, error =",437
261,Send worker leaving thread,901
262,Interrupted while waiting for message on queue,500
263,Received connection request /10.10.34.11:47885,849
264,Received connection request /10.10.34.12:49806,849
265,Send worker leaving thread,901
266,"Connection broken for id 188978561024, my id = 1, error =",437
267,Interrupted while waiting for message on queue,500
268,Interrupted while waiting for message on queue,500
269,Received connection request /10.10.34.13:60070,849
270,"Connection broken for id 188978561024, my id = 1, error =",437
271,Send worker leaving thread,901
272,Interrupting SendWorker,1003
273,"Connection broken for id 188978561024, my id = 1, error =",437
274,Interrupting SendWorker,1003
275,Interrupting SendWorker,1003
276,Interrupted while waiting for message on queue,500
277,Interrupting SendWorker,1003
278,Received connection request /10.10.34.12:49940,849
279,Interrupted while waiting for message on queue,500
280,Send worker leaving thread,901
281,Interrupting SendWorker,1003
282,Send worker leaving thread,901
283,"Connection broken for id 188978561024, my id = 1, error =",437
284,Send worker leaving thread,901
285,"Connection broken for id 188978561024, my id = 1, error =",437
286,"Connection broken for id 188978561024, my id = 1, error =",437
287,Interrupting SendWorker,1003
288,Interrupted while waiting for message on queue,500
289,Send worker leaving thread,901
290,Interrupting SendWorker,1003
291,"Connection broken for id 188978561024, my id = 1, error =",437
292,Interrupted while waiting for message on queue,500
293,Send worker leaving thread,901
294,Received connection request /10.10.34.12:50043,849
295,Interrupting SendWorker,1003
296,Interrupting SendWorker,1003
297,Interrupted while waiting for message on queue,500
298,Send worker leaving thread,901
299,"Connection broken for id 188978561024, my id = 1, error =",437
300,Interrupted while waiting for message on queue,500
301,"Connection broken for id 188978561024, my id = 1, error =",437
302,Received connection request /10.10.34.13:60366,849
303,Interrupted while waiting for message on queue,500
304,Send worker leaving thread,901
305,Send worker leaving thread,901
306,Interrupted while waiting for message on queue,500
307,"Connection broken for id 188978561024, my id = 1, error =",437
308,"Connection broken for id 188978561024, my id = 1, error =",437
309,Send worker leaving thread,901
310,Interrupting SendWorker,1003
311,Received connection request /10.10.34.11:48289,849
312,"Connection broken for id 188978561024, my id = 1, error =",437
313,Received connection request /10.10.34.13:60423,849
314,Interrupted while waiting for message on queue,500
315,"Connection broken for id 188978561024, my id = 1, error =",437
316,Interrupted while waiting for message on queue,500
317,Interrupting SendWorker,1003
318,Interrupting SendWorker,1003
319,Send worker leaving thread,901
320,Send worker leaving thread,901
321,Send worker leaving thread,901
322,"Connection broken for id 188978561024, my id = 1, error =",437
323,Interrupted while waiting for message on queue,500
324,Received connection request /10.10.34.13:60489,849
325,Interrupted while waiting for message on queue,500
326,Send worker leaving thread,901
327,"Connection broken for id 188978561024, my id = 1, error =",437
328,"Connection broken for id 188978561024, my id = 1, error =",437
329,Interrupted while waiting for message on queue,500
330,"Connection broken for id 188978561024, my id = 1, error =",437
331,Received connection request /10.10.34.12:50332,849
332,Interrupting SendWorker,1003
333,Interrupted while waiting for message on queue,500
334,Interrupted while waiting for message on queue,500
335,"Connection broken for id 188978561024, my id = 1, error =",437
336,Received connection request /10.10.34.12:50354,849
337,"Connection broken for id 188978561024, my id = 1, error =",437
338,Interrupted while waiting for message on queue,500
339,Interrupting SendWorker,1003
340,Interrupting SendWorker,1003
341,Send worker leaving thread,901
342,Interrupted while waiting for message on queue,500
343,Received connection request /10.10.34.11:48503,849
344,"Connection broken for id 188978561024, my id = 1, error =",437
345,"Connection broken for id 188978561024, my id = 1, error =",437
346,Received connection request /10.10.34.12:50434,849
347,Interrupted while waiting for message on queue,500
348,Received connection request /10.10.34.11:48563,849
349,Interrupted while waiting for message on queue,500
350,"Connection broken for id 188978561024, my id = 1, error =",437
351,"Connection broken for id 188978561024, my id = 1, error =",437
352,Send worker leaving thread,901
353,Received connection request /10.10.34.11:48609,849
354,Interrupted while waiting for message on queue,500
355,Interrupting SendWorker,1003
356,Received connection request /10.10.34.11:48612,849
357,Send worker leaving thread,901
358,"Connection broken for id 188978561024, my id = 1, error =",437
359,Send worker leaving thread,901
360,"Connection broken for id 188978561024, my id = 1, error =",437
361,Received connection request /10.10.34.13:60717,849
362,Send worker leaving thread,901
363,Interrupted while waiting for message on queue,500
364,Received connection request /10.10.34.13:60726,849
365,Send worker leaving thread,901
366,Received connection request /10.10.34.12:50526,849
367,"Connection broken for id 188978561024, my id = 1, error =",437
368,Interrupting SendWorker,1003
369,Interrupted while waiting for message on queue,500
370,Received connection request /10.10.34.13:60750,849
371,"Connection broken for id 188978561024, my id = 1, error =",437
372,Interrupting SendWorker,1003
373,Received connection request /10.10.34.12:50546,849
374,Send worker leaving thread,901
375,Interrupting SendWorker,1003
376,"Connection broken for id 188978561024, my id = 1, error =",437
377,Interrupted while waiting for message on queue,500
378,"Connection broken for id 188978561024, my id = 1, error =",437
379,Interrupting SendWorker,1003
380,Interrupting SendWorker,1003
381,Interrupting SendWorker,1003
382,Received connection request /10.10.34.12:50597,849
383,"Connection broken for id 188978561024, my id = 1, error =",437
384,Interrupted while waiting for message on queue,500
385,Interrupted while waiting for message on queue,500
386,Send worker leaving thread,901
387,Interrupting SendWorker,1003
388,Interrupting SendWorker,1003
389,Received connection request /10.10.34.13:60834,849
390,Interrupted while waiting for message on queue,500
391,Received connection request /10.10.34.12:50633,849
392,Interrupting SendWorker,1003
393,Send worker leaving thread,901
394,Interrupting SendWorker,1003
395,Interrupting SendWorker,1003
396,Interrupted while waiting for message on queue,500
397,"Connection broken for id 188978561024, my id = 1, error =",437
398,Received connection request /10.10.34.11:48814,849
399,"Connection broken for id 188978561024, my id = 1, error =",437
400,Received connection request /10.10.34.11:48817,849
401,"Connection broken for id 188978561024, my id = 1, error =",437
402,Send worker leaving thread,901
403,Interrupted while waiting for message on queue,500
404,"Connection broken for id 188978561024, my id = 1, error =",437
405,"Connection broken for id 188978561024, my id = 1, error =",437
406,Interrupting SendWorker,1003
407,Send worker leaving thread,901
408,Received connection request /10.10.34.13:60918,849
409,Interrupted while waiting for message on queue,500
410,Send worker leaving thread,901
411,Send worker leaving thread,901
412,Send worker leaving thread,901
413,Send worker leaving thread,901
414,Send worker leaving thread,901
415,"Connection broken for id 188978561024, my id = 1, error =",437
416,Received connection request /10.10.34.13:60984,849
417,Interrupting SendWorker,1003
418,Received connection request /10.10.34.13:60996,849
419,"Connection broken for id 188978561024, my id = 1, error =",437
420,Interrupting SendWorker,1003
421,Interrupting SendWorker,1003
422,Interrupted while waiting for message on queue,500
423,Interrupted while waiting for message on queue,500
424,Received connection request /10.10.34.12:50849,849
425,Received connection request /10.10.34.11:49023,849
426,"Connection broken for id 188978561024, my id = 1, error =",437
427,Interrupting SendWorker,1003
428,Interrupted while waiting for message on queue,500
429,Send worker leaving thread,901
430,"Connection broken for id 188978561024, my id = 1, error =",437
431,Received connection request /10.10.34.13:32891,849
432,Send worker leaving thread,901
433,Interrupted while waiting for message on queue,500
434,"Connection broken for id 188978561024, my id = 1, error =",437
435,Received connection request /10.10.34.13:32924,849
436,"Connection broken for id 188978561024, my id = 1, error =",437
437,Send worker leaving thread,901
438,Interrupted while waiting for message on queue,500
439,Interrupting SendWorker,1003
440,"Connection broken for id 188978561024, my id = 1, error =",437
441,Received connection request /10.10.34.13:33010,849
442,Received connection request /10.10.34.11:49204,849
443,Interrupted while waiting for message on queue,500
444,Send worker leaving thread,901
445,Received connection request /10.10.34.12:51050,849
446,"Connection broken for id 188978561024, my id = 1, error =",437
447,Interrupted while waiting for message on queue,500
448,Interrupting SendWorker,1003
449,Send worker leaving thread,901
450,Received connection request /10.10.34.12:51104,849
451,Interrupted while waiting for message on queue,500
452,Send worker leaving thread,901
453,Interrupting SendWorker,1003
454,Interrupting SendWorker,1003
455,Interrupted while waiting for message on queue,500
456,Interrupted while waiting for message on queue,500
457,Interrupted while waiting for message on queue,500
458,Send worker leaving thread,901
459,"Connection broken for id 188978561024, my id = 1, error =",437
460,Send worker leaving thread,901
461,"Connection broken for id 188978561024, my id = 1, error =",437
462,Interrupting SendWorker,1003
463,Interrupting SendWorker,1003
464,Send worker leaving thread,901
465,Received connection request /10.10.34.13:33165,849
466,"Connection broken for id 188978561024, my id = 1, error =",437
467,Send worker leaving thread,901
468,"Connection broken for id 188978561024, my id = 1, error =",437
469,Received connection request /10.10.34.13:33198,849
470,Interrupted while waiting for message on queue,500
471,Interrupted while waiting for message on queue,500
472,Send worker leaving thread,901
473,"Connection broken for id 188978561024, my id = 1, error =",437
474,"Connection broken for id 188978561024, my id = 1, error =",437
475,Received connection request /10.10.34.13:33225,849
476,Interrupted while waiting for message on queue,500
477,Send worker leaving thread,901
478,Interrupted while waiting for message on queue,500
479,Received connection request /10.10.34.13:33250,849
480,Received connection request /10.10.34.13:33255,849
481,"Connection broken for id 188978561024, my id = 1, error =",437
482,Received connection request /10.10.34.13:33266,849
483,Interrupted while waiting for message on queue,500
484,Received connection request /10.10.34.12:51296,849
485,"Connection broken for id 188978561024, my id = 1, error =",437
486,Received connection request /10.10.34.13:33282,849
487,Interrupted while waiting for message on queue,500
488,"Connection broken for id 188978561024, my id = 1, error =",437
489,Interrupted while waiting for message on queue,500
490,Received connection request /10.10.34.11:49518,849
491,Interrupting SendWorker,1003
492,Interrupting SendWorker,1003
493,Received connection request /10.10.34.12:51380,849
494,Closed socket connection for client /10.10.34.18:42772 which had sessionid 0x14ed93111f20005,361
495,caught end of stream exception,801
496,Closed socket connection for client /10.10.34.12:45542 which had sessionid 0x14ed93111f20002,361
497,Client attempting to renew session 0x24ed93119420016 at /10.10.34.13:37115,586
498,Closed socket connection for client /10.10.34.13:37106 which had sessionid 0x14ed93111f20010,361
499,Client attempting to establish new session at /10.10.34.19:33425,470
500,Established session 0x14ed93111f20027 with negotiated timeout 10000 for client /10.10.34.13:37177,387
501,Established session 0x14ed93111f2002b with negotiated timeout 10000 for client /10.10.34.22:47073,387
502,Accepted socket connection from /10.10.34.13:37196,743
503,Accepted socket connection from /10.10.34.26:56952,743
504,Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048,361
505,Unexpected Exception:,994
506,Established session 0x14ed93111f2005b with negotiated timeout 10000 for client /10.10.34.28:52117,387
507,Accepted socket connection from /10.10.34.30:38562,743
508,Accepted socket connection from /10.10.34.36:32876,743
509,Established session 0x14ed93111f2005f with negotiated timeout 10000 for client /10.10.34.36:32876,387
510,Accepted socket connection from /10.10.34.11:45997,743
511,Accepted socket connection from /10.10.34.11:49346,743
512,Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800,387
513,Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d,361
514,Established session 0x14ed93111f2007c with negotiated timeout 10000 for client /10.10.34.11:50276,387
515,Client attempting to establish new session at /10.10.34.11:50286,470
516,Client attempting to establish new session at /10.10.34.11:50301,470
517,Established session 0x14ed93111f20082 with negotiated timeout 10000 for client /10.10.34.11:50301,387
518,Client attempting to establish new session at /10.10.34.11:50402,470
519,Client attempting to establish new session at /10.10.34.20:56414,470
520,Closed socket connection for client /10.10.34.11:50940 which had sessionid 0x14ed93111f20099,361
521,Closed socket connection for client /10.10.34.11:52893 which had sessionid 0x14ed93111f2009b,361
522,Connection request from old client /10.10.34.19:33442; will be dropped if server is in r-o mode,171
523,Accepted socket connection from /10.10.34.29:39387,743
524,Client attempting to establish new session at /10.10.34.11:53821,470
525,Client attempting to establish new session at /10.10.34.12:45668,470
526,Connection request from old client /10.10.34.20:56418; will be dropped if server is in r-o mode,171
527,Connection request from old client /10.10.34.42:34164; will be dropped if server is in r-o mode,171
528,Client attempting to establish new session at /10.10.34.12:45675,470
529,Connection request from old client /10.10.34.11:54411; will be dropped if server is in r-o mode,171
530,Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd,361
531,Connection request from old client /10.10.34.13:37454; will be dropped if server is in r-o mode,171
532,Closed socket connection for client /10.10.34.12:45697 which had sessionid 0x14ed93111f200d6,361
533,Client attempting to establish new session at /10.10.34.11:54632,470
534,Established session 0x14ed93111f200df with negotiated timeout 10000 for client /10.10.34.13:37467,387
535,caught end of stream exception,801
536,Client attempting to establish new session at /10.10.34.11:54738,470
537,caught end of stream exception,801
538,Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,361
539,Server environment:user.dir=/,960
540,Connection request from old client /10.10.34.12:45728; will be dropped if server is in r-o mode,171
541,Cannot open channel to 2 at election address /10.10.34.12:3888,501
542,Client attempting to establish new session at /10.10.34.12:43125,470
543,Processed session termination for sessionid: 0x14ede63a5a70002,536
544,Processed session termination for sessionid: 0x34ede65503f0010,536
545,caught end of stream exception,801
546,Processed session termination for sessionid: 0x14ede63a5a70023,536
547,Connection request from old client /10.10.34.13:38053; will be dropped if server is in r-o mode,171
548,Processed session termination for sessionid: 0x34ede65503f002b,536
549,"Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded",625
550,Processed session termination for sessionid: 0x24ede63a01b003b,536
551,"Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded",625
552,Processed session termination for sessionid: 0x34ede65503f0039,536
553,caught end of stream exception,801
554,Processed session termination for sessionid: 0x14ede63a5a7003a,536
555,Connection request from old client /10.10.34.13:38079; will be dropped if server is in r-o mode,171
556,caught end of stream exception,801
557,Closed socket connection for client /10.10.34.13:38088 which had sessionid 0x14ede63a5a70048,361
558,Connection request from old client /10.10.34.11:40489; will be dropped if server is in r-o mode,171
559,Established session 0x14ede63a5a7004b with negotiated timeout 10000 for client /10.10.34.11:40489,387
560,Client attempting to establish new session at /10.10.34.21:37904,470
561,Closed socket connection for client /10.10.34.17:51214 which had sessionid 0x14ede63a5a70053,361
562,"Expiring session 0x34ede65503f005c, timeout of 10000ms exceeded",625
563,"Expiring session 0x24ede63a01b0062, timeout of 10000ms exceeded",625
564,******* GOODBYE /10.10.34.12:35276 ********,642
565,LOOKING,1187
566,Cannot open channel to 2 at election address /10.10.34.12:3888,501
567,Cannot open channel to 3 at election address /10.10.34.13:3888,501
568,Cannot open channel to 2 at election address /10.10.34.12:3888,501
569,Interrupting SendWorker,1003
570,Notification time out: 60000,946
571,Connection request from old client /10.10.34.40:40996; will be dropped if server is in r-o mode,171
572,Established session 0x14edfaa86f60013 with negotiated timeout 10000 for client /10.10.34.27:44600,387
573,caught end of stream exception,801
574,caught end of stream exception,801
575,Connection request from old client /10.10.34.16:39498; will be dropped if server is in r-o mode,171
576,Closed socket connection for client /10.10.34.13:54485 which had sessionid 0x14edfaa86f60021,361
577,Accepted socket connection from /10.10.34.12:34568,743
578,Connection request from old client /10.10.34.25:58975; will be dropped if server is in r-o mode,171
579,Connection request from old client /10.10.34.33:39730; will be dropped if server is in r-o mode,171
580,My election bind port: 0.0.0.0/0.0.0.0:3888,850
581,"Have smaller server identifier, so dropping the connection: (2, 1)",229
582,FOLLOWING,1171
583,Cannot open channel to 2 at election address /10.10.34.12:3888,501
584,LOOKING,1187
585,"New election. My id =  1, proposed zxid=0x700000000",492
586,Server environment:host.name=mesos-master-1,960
587,FOLLOWING - LEADER ELECTION TOOK - 49,660
588,Established session 0x14ee3e057ed000c with negotiated timeout 10000 for client /10.10.34.37:49834,387
589,Accepted socket connection from /10.10.34.11:40061,743
590,Client attempting to establish new session at /10.10.34.11:40061,470
591,Connection request from old client /10.10.34.13:39525; will be dropped if server is in r-o mode,171
592,Connection request from old client /10.10.34.35:48971; will be dropped if server is in r-o mode,171
593,caught end of stream exception,801
594,Established session 0x14ee3e057ed002c with negotiated timeout 10000 for client /10.10.34.19:43049,387
595,Client attempting to establish new session at /10.10.34.40:58713,470
596,Closed socket connection for client /10.10.34.12:59661 which had sessionid 0x14ee3e057ed0027,361
597,"Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LEADING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)",58
598,FOLLOWING - LEADER ELECTION TOOK - 238,660
599,Established session 0x14f05578bd80002 with negotiated timeout 10000 for client /10.10.34.12:46262,387
600,caught end of stream exception,801
601,Client attempting to establish new session at /10.10.34.15:54175,470
602,Connection request from old client /10.10.34.16:40418; will be dropped if server is in r-o mode,171
603,Closed socket connection for client /10.10.34.19:57338 which had sessionid 0x14f05578bd8000d,361
604,caught end of stream exception,801
605,caught end of stream exception,801
606,Established session 0x14f05578bd80020 with negotiated timeout 10000 for client /10.10.34.11:38390,387
607,autopurge.snapRetainCount set to 3,816
608,Server environment:java.vendor=Oracle Corporation,960
609,Revalidating client: 0x14f05578bd80018,1004
610,Established session 0x14f05578bd80016 with negotiated timeout 10000 for client /10.10.34.13:38490,387
611,Established session 0x14f05578bd80013 with negotiated timeout 10000 for client /10.10.34.11:38530,387
612,Client attempting to renew session 0x14f05578bd8001b at /10.10.34.20:56374,586
613,"Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT",960
614,Server environment:user.name=zookeeper,960
615,Revalidating client: 0x14f05578bd80013,1004
616,caught end of stream exception,801
617,Closed socket connection for client /10.10.34.12:46331 which had sessionid 0x14f1724a6e80004,361
618,Received connection request /10.10.34.12:34051,849
619,Server environment:os.name=Linux,960
620,Accepted socket connection from /10.10.34.11:54839,743
621,Client attempting to establish new session at /10.10.34.12:58349,470
622,Closed socket connection for client /10.10.34.11:56471 (no session established for client),196
623,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,162
624,"Notification: 2 (n.leader), 0xb00000084 (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LOOKING (my state)",58
625,"Notification: 3 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 3 (n.sid), 0xb (n.peerEPoch), FOLLOWING (my state)",58
626,Established session 0x14f4a6318b80005 with negotiated timeout 10000 for client /10.10.34.11:56492,387
627,Client attempting to establish new session at /10.10.34.12:58913,470
628,Accepted socket connection from /10.10.34.18:36934,743
