LineId,Content,EventId
107,Found block rdd_2_0 locally,1051
108,Found block rdd_2_3 locally,1051
109,Found block rdd_2_4 locally,1051
110,Found block rdd_2_2 locally,1051
111,Found block rdd_2_1 locally,1051
112,"Times: total = 42, boot = -4131, init = 4172, finish = 1",415
113,"Times: total = 41, boot = -4122, init = 4162, finish = 1",415
114,"Times: total = 42, boot = -4121, init = 4162, finish = 1",415
115,"Times: total = 42, boot = -4138, init = 4179, finish = 1",415
116,"Times: total = 42, boot = -4134, init = 4175, finish = 1",415
117,Finished task 4.0 in stage 1.0 (TID 79). 2685 bytes result sent to driver,328
118,Finished task 1.0 in stage 1.0 (TID 56). 2428 bytes result sent to driver,328
119,Finished task 0.0 in stage 1.0 (TID 42). 2474 bytes result sent to driver,328
120,Finished task 3.0 in stage 1.0 (TID 78). 2651 bytes result sent to driver,328
121,Finished task 2.0 in stage 1.0 (TID 69). 2523 bytes result sent to driver,328
122,Got assigned task 87,1081
123,Running task 0.0 in stage 2.0 (TID 87),727
124,Got assigned task 101,1081
125,Running task 1.0 in stage 2.0 (TID 101),727
126,Got assigned task 112,1081
127,Running task 2.0 in stage 2.0 (TID 112),727
128,Got assigned task 118,1081
129,Running task 3.0 in stage 2.0 (TID 118),727
130,Started reading broadcast variable 11,776
131,Got assigned task 119,1081
132,Running task 4.0 in stage 2.0 (TID 119),727
133,"Block broadcast_11_piece0 stored as bytes in memory (estimated size 5.4 KB, free 344.7 KB)",373
134,Reading broadcast variable 11 took 15 ms,831
135,"Block broadcast_11 stored as values in memory (estimated size 9.2 KB, free 353.9 KB)",373
136,Found block rdd_2_4 locally,1051
137,Found block rdd_2_3 locally,1051
138,Found block rdd_2_2 locally,1051
139,Found block rdd_2_0 locally,1051
140,Found block rdd_2_1 locally,1051
141,"Times: total = 39, boot = -147, init = 186, finish = 0",415
142,"Times: total = 39, boot = -147, init = 186, finish = 0",415
143,"Times: total = 41, boot = -139, init = 179, finish = 1",415
144,"Times: total = 38, boot = -156, init = 194, finish = 0",415
145,"Times: total = 39, boot = -159, init = 198, finish = 0",415
146,Finished task 4.0 in stage 2.0 (TID 119). 2087 bytes result sent to driver,328
147,Finished task 2.0 in stage 2.0 (TID 112). 2087 bytes result sent to driver,328
148,Finished task 3.0 in stage 2.0 (TID 118). 2087 bytes result sent to driver,328
149,Finished task 1.0 in stage 2.0 (TID 101). 2087 bytes result sent to driver,328
150,Finished task 0.0 in stage 2.0 (TID 87). 2087 bytes result sent to driver,328
151,Got assigned task 122,1081
152,Running task 0.0 in stage 3.0 (TID 122),727
153,Got assigned task 136,1081
154,Running task 1.0 in stage 3.0 (TID 136),727
155,Got assigned task 150,1081
156,Running task 2.0 in stage 3.0 (TID 150),727
157,Got assigned task 158,1081
158,Running task 3.0 in stage 3.0 (TID 158),727
159,Started reading broadcast variable 12,776
160,Got assigned task 159,1081
161,Running task 4.0 in stage 3.0 (TID 159),727
162,"Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)",373
163,Reading broadcast variable 12 took 30 ms,831
164,"Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)",373
165,"Partition rdd_6_4 not found, computing it",704
166,"Partition rdd_6_3 not found, computing it",704
167,"Partition rdd_6_0 not found, computing it",704
168,"Partition rdd_6_1 not found, computing it",704
169,"Partition rdd_6_2 not found, computing it",704
170,Found block rdd_2_4 locally,1051
171,Found block rdd_2_3 locally,1051
172,Found block rdd_2_1 locally,1051
173,Found block rdd_2_0 locally,1051
174,Found block rdd_2_2 locally,1051
175,"Times: total = 38, boot = -170, init = 208, finish = 0",415
176,"Times: total = 41, boot = -171, init = 212, finish = 0",415
177,"Times: total = 41, boot = -160, init = 200, finish = 1",415
178,"Times: total = 38, boot = -172, init = 210, finish = 0",415
179,"Times: total = 40, boot = -173, init = 213, finish = 0",415
180,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)",373
181,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)",373
182,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)",373
183,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)",373
184,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)",373
185,"Times: total = 38, boot = 14, init = 24, finish = 0",415
186,"Times: total = 38, boot = 12, init = 26, finish = 0",415
187,"Times: total = 41, boot = 19, init = 22, finish = 0",415
188,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,328
189,"Times: total = 41, boot = 16, init = 25, finish = 0",415
190,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,328
191,"Times: total = 40, boot = 5, init = 35, finish = 0",415
192,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,328
193,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,328
194,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,328
195,Got assigned task 171,1081
196,Running task 0.0 in stage 4.0 (TID 171),727
197,Got assigned task 185,1081
198,Running task 1.0 in stage 4.0 (TID 185),727
199,Started reading broadcast variable 13,776
200,Got assigned task 195,1081
201,Running task 2.0 in stage 4.0 (TID 195),727
202,Got assigned task 198,1081
203,Running task 3.0 in stage 4.0 (TID 198),727
204,Got assigned task 199,1081
205,Running task 4.0 in stage 4.0 (TID 199),727
206,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",373
207,Reading broadcast variable 13 took 41 ms,831
208,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",373
209,Found block rdd_6_0 locally,1051
210,Found block rdd_6_4 locally,1051
211,Found block rdd_6_3 locally,1051
212,Found block rdd_6_2 locally,1051
213,Found block rdd_6_1 locally,1051
214,"Times: total = 39, boot = -141, init = 180, finish = 0",415
215,"Times: total = 40, boot = -129, init = 169, finish = 0",415
216,"Times: total = 41, boot = -134, init = 175, finish = 0",415
217,"Times: total = 39, boot = -123, init = 162, finish = 0",415
218,"Times: total = 42, boot = -125, init = 166, finish = 1",415
219,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,328
220,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,328
221,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,328
222,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,328
223,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,328
224,Got assigned task 206,1081
225,Running task 0.0 in stage 5.0 (TID 206),727
226,Got assigned task 220,1081
227,Running task 1.0 in stage 5.0 (TID 220),727
228,Got assigned task 231,1081
229,Running task 2.0 in stage 5.0 (TID 231),727
230,Started reading broadcast variable 14,776
231,Got assigned task 238,1081
232,Running task 3.0 in stage 5.0 (TID 238),727
233,Got assigned task 239,1081
234,Running task 4.0 in stage 5.0 (TID 239),727
235,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",373
236,Reading broadcast variable 14 took 12 ms,831
237,"Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)",373
238,Found block rdd_2_0 locally,1051
239,Found block rdd_2_4 locally,1051
240,Found block rdd_2_3 locally,1051
241,Found block rdd_2_2 locally,1051
242,Found block rdd_2_1 locally,1051
243,"Times: total = 39, boot = -85, init = 123, finish = 1",415
244,"Times: total = 40, boot = -77, init = 117, finish = 0",415
245,"Times: total = 39, boot = -81, init = 119, finish = 1",415
246,"Times: total = 40, boot = -78, init = 117, finish = 1",415
247,"Times: total = 42, boot = -79, init = 120, finish = 1",415
248,Finished task 0.0 in stage 5.0 (TID 206). 2198 bytes result sent to driver,328
249,Finished task 3.0 in stage 5.0 (TID 238). 2198 bytes result sent to driver,328
250,Finished task 2.0 in stage 5.0 (TID 231). 2198 bytes result sent to driver,328
251,Finished task 4.0 in stage 5.0 (TID 239). 2198 bytes result sent to driver,328
252,Finished task 1.0 in stage 5.0 (TID 220). 2272 bytes result sent to driver,328
253,Got assigned task 247,1081
254,Running task 0.0 in stage 6.0 (TID 247),727
255,Got assigned task 261,1081
256,Running task 1.0 in stage 6.0 (TID 261),727
257,Got assigned task 273,1081
258,Running task 2.0 in stage 6.0 (TID 273),727
259,Started reading broadcast variable 15,776
260,Got assigned task 278,1081
261,Running task 3.0 in stage 6.0 (TID 278),727
262,Got assigned task 279,1081
263,Running task 4.0 in stage 6.0 (TID 279),727
264,"Block broadcast_15_piece0 stored as bytes in memory (estimated size 5.4 KB, free 407.4 KB)",373
265,Reading broadcast variable 15 took 15 ms,831
266,"Block broadcast_15 stored as values in memory (estimated size 9.2 KB, free 416.6 KB)",373
267,Found block rdd_2_0 locally,1051
268,Found block rdd_2_4 locally,1051
269,Found block rdd_2_3 locally,1051
270,Found block rdd_2_2 locally,1051
271,Found block rdd_2_1 locally,1051
272,"Times: total = 39, boot = -107, init = 146, finish = 0",415
273,"Times: total = 41, boot = -100, init = 141, finish = 0",415
274,"Times: total = 42, boot = -99, init = 141, finish = 0",415
275,"Times: total = 39, boot = -103, init = 142, finish = 0",415
276,"Times: total = 42, boot = -101, init = 143, finish = 0",415
277,Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,328
278,Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,328
279,Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,328
280,Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver,328
281,Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver,328
282,Got assigned task 285,1081
283,Running task 0.0 in stage 7.0 (TID 285),727
284,Got assigned task 299,1081
285,Running task 1.0 in stage 7.0 (TID 299),727
286,Got assigned task 312,1081
287,Running task 2.0 in stage 7.0 (TID 312),727
288,Got assigned task 318,1081
289,Running task 3.0 in stage 7.0 (TID 318),727
290,Started reading broadcast variable 16,776
291,Got assigned task 319,1081
292,Running task 4.0 in stage 7.0 (TID 319),727
293,"Block broadcast_16_piece0 stored as bytes in memory (estimated size 5.6 KB, free 422.1 KB)",373
294,Reading broadcast variable 16 took 13 ms,831
295,"Block broadcast_16 stored as values in memory (estimated size 9.8 KB, free 432.0 KB)",373
296,"Partition rdd_11_0 not found, computing it",704
297,"Partition rdd_11_4 not found, computing it",704
298,"Partition rdd_11_3 not found, computing it",704
299,"Partition rdd_11_2 not found, computing it",704
300,"Partition rdd_11_1 not found, computing it",704
301,Found block rdd_2_0 locally,1051
302,Found block rdd_2_4 locally,1051
303,Found block rdd_2_3 locally,1051
304,Found block rdd_2_2 locally,1051
305,Found block rdd_2_1 locally,1051
306,"Times: total = 39, boot = -110, init = 149, finish = 0",415
307,"Times: total = 39, boot = -105, init = 144, finish = 0",415
308,"Times: total = 42, boot = -103, init = 144, finish = 1",415
309,"Times: total = 41, boot = -107, init = 148, finish = 0",415
310,"Times: total = 42, boot = -107, init = 148, finish = 1",415
311,"Block rdd_11_0 stored as bytes in memory (estimated size 152.0 B, free 432.1 KB)",373
312,"Block rdd_11_3 stored as bytes in memory (estimated size 157.0 B, free 432.3 KB)",373
313,"Block rdd_11_4 stored as bytes in memory (estimated size 145.0 B, free 432.4 KB)",373
314,"Block rdd_11_2 stored as bytes in memory (estimated size 199.0 B, free 432.6 KB)",373
315,"Block rdd_11_1 stored as bytes in memory (estimated size 160.0 B, free 432.7 KB)",373
316,"Times: total = 38, boot = 17, init = 21, finish = 0",415
317,"Times: total = 41, boot = 28, init = 13, finish = 0",415
318,"Times: total = 38, boot = 18, init = 20, finish = 0",415
319,"Times: total = 40, boot = 19, init = 21, finish = 0",415
320,"Times: total = 41, boot = 17, init = 24, finish = 0",415
321,Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver,328
322,Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver,328
323,Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver,328
324,Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver,328
325,Finished task 2.0 in stage 7.0 (TID 312). 2667 bytes result sent to driver,328
326,Got assigned task 321,1081
327,Running task 0.0 in stage 8.0 (TID 321),727
328,Got assigned task 335,1081
329,Running task 1.0 in stage 8.0 (TID 335),727
330,Got assigned task 349,1081
331,Running task 2.0 in stage 8.0 (TID 349),727
332,Started reading broadcast variable 17,776
333,Got assigned task 358,1081
334,Running task 3.0 in stage 8.0 (TID 358),727
335,Got assigned task 359,1081
336,Running task 4.0 in stage 8.0 (TID 359),727
337,"Block broadcast_17_piece0 stored as bytes in memory (estimated size 5.7 KB, free 438.5 KB)",373
338,Reading broadcast variable 17 took 12 ms,831
339,"Block broadcast_17 stored as values in memory (estimated size 10.1 KB, free 448.6 KB)",373
340,Found block rdd_11_0 locally,1051
341,Found block rdd_11_4 locally,1051
342,Found block rdd_11_3 locally,1051
343,Found block rdd_11_2 locally,1051
344,Found block rdd_11_1 locally,1051
345,"Times: total = 39, boot = -109, init = 148, finish = 0",415
346,"Times: total = 41, boot = -107, init = 148, finish = 0",415
347,"Times: total = 39, boot = -103, init = 142, finish = 0",415
348,"Times: total = 41, boot = -104, init = 144, finish = 1",415
349,"Times: total = 42, boot = -107, init = 149, finish = 0",415
350,Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver,328
351,Finished task 2.0 in stage 8.0 (TID 349). 2141 bytes result sent to driver,328
352,Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver,328
353,Finished task 3.0 in stage 8.0 (TID 358). 2141 bytes result sent to driver,328
354,Finished task 1.0 in stage 8.0 (TID 335). 2111 bytes result sent to driver,328
355,Got assigned task 360,1081
356,Running task 0.0 in stage 9.0 (TID 360),727
357,Got assigned task 374,1081
358,Running task 1.0 in stage 9.0 (TID 374),727
359,Got assigned task 388,1081
360,Running task 2.0 in stage 9.0 (TID 388),727
361,Got assigned task 398,1081
362,Started reading broadcast variable 18,776
363,Running task 3.0 in stage 9.0 (TID 398),727
364,Got assigned task 399,1081
365,Running task 4.0 in stage 9.0 (TID 399),727
366,"Block broadcast_18_piece0 stored as bytes in memory (estimated size 5.8 KB, free 454.4 KB)",373
367,Reading broadcast variable 18 took 12 ms,831
368,"Block broadcast_18 stored as values in memory (estimated size 9.6 KB, free 464.0 KB)",373
369,Found block rdd_2_0 locally,1051
370,Found block rdd_2_4 locally,1051
371,Found block rdd_2_3 locally,1051
372,Found block rdd_2_2 locally,1051
373,Found block rdd_2_1 locally,1051
374,"Times: total = 39, boot = -73, init = 111, finish = 1",415
375,"Times: total = 40, boot = -75, init = 114, finish = 1",415
376,"Times: total = 41, boot = -75, init = 115, finish = 1",415
377,"Times: total = 40, boot = -75, init = 114, finish = 1",415
378,"Times: total = 42, boot = -67, init = 108, finish = 1",415
379,Finished task 0.0 in stage 9.0 (TID 360). 2239 bytes result sent to driver,328
380,Finished task 2.0 in stage 9.0 (TID 388). 2239 bytes result sent to driver,328
381,Finished task 3.0 in stage 9.0 (TID 398). 2239 bytes result sent to driver,328
382,Finished task 1.0 in stage 9.0 (TID 374). 2298 bytes result sent to driver,328
383,Finished task 4.0 in stage 9.0 (TID 399). 2239 bytes result sent to driver,328
384,Got assigned task 402,1081
385,Running task 0.0 in stage 10.0 (TID 402),727
386,Got assigned task 416,1081
387,Running task 1.0 in stage 10.0 (TID 416),727
388,Got assigned task 430,1081
389,Running task 2.0 in stage 10.0 (TID 430),727
390,Got assigned task 438,1081
391,Running task 3.0 in stage 10.0 (TID 438),727
392,Started reading broadcast variable 19,776
393,Got assigned task 439,1081
394,Running task 4.0 in stage 10.0 (TID 439),727
395,"Block broadcast_19_piece0 stored as bytes in memory (estimated size 5.4 KB, free 469.4 KB)",373
396,Reading broadcast variable 19 took 12 ms,831
397,"Block broadcast_19 stored as values in memory (estimated size 9.2 KB, free 478.6 KB)",373
398,Found block rdd_2_0 locally,1051
399,Found block rdd_2_4 locally,1051
400,Found block rdd_2_3 locally,1051
401,Found block rdd_2_2 locally,1051
402,Found block rdd_2_1 locally,1051
403,"Times: total = 39, boot = -124, init = 163, finish = 0",415
404,"Times: total = 38, boot = -123, init = 161, finish = 0",415
405,"Times: total = 41, boot = -126, init = 167, finish = 0",415
406,"Times: total = 40, boot = -127, init = 167, finish = 0",415
407,"Times: total = 41, boot = -115, init = 155, finish = 1",415
408,Finished task 3.0 in stage 10.0 (TID 438). 2087 bytes result sent to driver,328
409,Finished task 0.0 in stage 10.0 (TID 402). 2087 bytes result sent to driver,328
410,Finished task 4.0 in stage 10.0 (TID 439). 2087 bytes result sent to driver,328
411,Finished task 2.0 in stage 10.0 (TID 430). 2087 bytes result sent to driver,328
412,Finished task 1.0 in stage 10.0 (TID 416). 2087 bytes result sent to driver,328
413,Got assigned task 450,1081
414,Running task 0.0 in stage 11.0 (TID 450),727
415,Got assigned task 464,1081
416,Running task 1.0 in stage 11.0 (TID 464),727
417,Got assigned task 475,1081
418,Running task 2.0 in stage 11.0 (TID 475),727
419,Got assigned task 478,1081
420,Started reading broadcast variable 20,776
421,Running task 3.0 in stage 11.0 (TID 478),727
422,Got assigned task 479,1081
423,Running task 4.0 in stage 11.0 (TID 479),727
424,"Block broadcast_20_piece0 stored as bytes in memory (estimated size 5.5 KB, free 416.7 KB)",373
425,Reading broadcast variable 20 took 15 ms,831
426,"Block broadcast_20 stored as values in memory (estimated size 9.8 KB, free 411.6 KB)",373
427,"Partition rdd_16_0 not found, computing it",704
428,"Partition rdd_16_4 not found, computing it",704
429,"Partition rdd_16_3 not found, computing it",704
430,"Partition rdd_16_2 not found, computing it",704
431,"Partition rdd_16_1 not found, computing it",704
432,Found block rdd_2_0 locally,1051
433,Found block rdd_2_4 locally,1051
434,Found block rdd_2_3 locally,1051
435,Found block rdd_2_2 locally,1051
436,Found block rdd_2_1 locally,1051
437,"Times: total = 40, boot = -95, init = 135, finish = 0",415
438,"Times: total = 39, boot = -96, init = 135, finish = 0",415
439,"Times: total = 42, boot = -95, init = 137, finish = 0",415
440,"Times: total = 42, boot = -97, init = 139, finish = 0",415
441,"Times: total = 43, boot = -85, init = 127, finish = 1",415
442,"Block rdd_16_4 stored as bytes in memory (estimated size 263.0 B, free 386.4 KB)",373
443,"Block rdd_16_0 stored as bytes in memory (estimated size 191.0 B, free 386.6 KB)",373
444,"Block rdd_16_3 stored as bytes in memory (estimated size 232.0 B, free 386.8 KB)",373
445,"Block rdd_16_2 stored as bytes in memory (estimated size 230.0 B, free 387.0 KB)",373
446,"Block rdd_16_1 stored as bytes in memory (estimated size 351.0 B, free 387.4 KB)",373
447,"Times: total = 39, boot = 22, init = 17, finish = 0",415
448,"Times: total = 41, boot = 20, init = 21, finish = 0",415
449,"Times: total = 40, boot = 20, init = 20, finish = 0",415
450,Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver,328
451,"Times: total = 41, boot = 16, init = 25, finish = 0",415
452,"Times: total = 40, boot = 26, init = 14, finish = 0",415
453,Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver,328
454,Finished task 3.0 in stage 11.0 (TID 478). 2667 bytes result sent to driver,328
455,Finished task 2.0 in stage 11.0 (TID 475). 2667 bytes result sent to driver,328
456,Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver,328
457,Got assigned task 480,1081
458,Running task 0.0 in stage 12.0 (TID 480),727
459,Got assigned task 494,1081
460,Running task 1.0 in stage 12.0 (TID 494),727
461,Got assigned task 508,1081
462,Started reading broadcast variable 21,776
463,Running task 2.0 in stage 12.0 (TID 508),727
464,Got assigned task 518,1081
465,Running task 3.0 in stage 12.0 (TID 518),727
466,Got assigned task 519,1081
467,Running task 4.0 in stage 12.0 (TID 519),727
468,"Block broadcast_21_piece0 stored as bytes in memory (estimated size 5.7 KB, free 393.1 KB)",373
469,Reading broadcast variable 21 took 11 ms,831
470,"Block broadcast_21 stored as values in memory (estimated size 10.1 KB, free 403.2 KB)",373
471,Found block rdd_16_0 locally,1051
472,Found block rdd_16_4 locally,1051
473,Found block rdd_16_3 locally,1051
474,Found block rdd_16_2 locally,1051
475,Found block rdd_16_1 locally,1051
476,"Times: total = 37, boot = -162, init = 199, finish = 0",415
477,"Times: total = 40, boot = -157, init = 197, finish = 0",415
478,"Times: total = 39, boot = -157, init = 196, finish = 0",415
479,"Times: total = 38, boot = -146, init = 184, finish = 0",415
480,"Times: total = 40, boot = -156, init = 196, finish = 0",415
481,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,328
482,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,328
483,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,328
484,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,328
485,Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,328
486,Got assigned task 528,1081
487,Running task 0.0 in stage 13.0 (TID 528),727
488,Got assigned task 542,1081
